,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Polyunsaturated Fat Amount,Polyunsaturated Fat Unit
216,mimis cafe,balsamic vinaigrette,26,g,0,mg,300,g,5,g,0,g,2,g,0,g,0,g,5,g,,
217,mimis cafe,barqs root beer,0,g,0,mg,30,g,36,g,0,g,0,g,0,g,0,g,36,g,,
218,mimis cafe,beer battered fish and fries,78,g,40,mg,1720,g,79,g,35,g,11,g,0,g,7,g,7,g,,
219,mimis cafe,berry griddlecakes,27,g,110,mg,2140,g,134,g,22,g,4,g,0,g,7,g,39,g,,
220,mimis cafe,berry griddlecakes with corned beef brisket hash,43,g,145,mg,2860,g,153,g,35,g,12,g,1,g,8,g,40,g,,
221,mimis cafe,berry griddlecakes with eggs any style,38,g,535,mg,2500,g,135,g,35,g,8,g,0,g,7,g,40,g,,
222,mimis cafe,berry griddlecakes with hickory smoked bacon,45,g,140,mg,2820,g,134,g,32,g,11,g,0,g,7,g,39,g,,
223,mimis cafe,berry griddlecakes with hickory smoked ham,31,g,170,mg,3640,g,136,g,40,g,5,g,0,g,7,g,41,g,,
224,mimis cafe,berry griddlecakes with pork sausage,59,g,170,mg,3010,g,136,g,38,g,4,g,0,g,7,g,41,g,,
225,mimis cafe,berry griddlecakes with turkey sausage,33,g,170,mg,2900,g,136,g,39,g,6,g,0,g,7,g,40,g,,
226,mimis cafe,berry spinach and shrimp quinoa salad,14,g,150,mg,1070,g,71,g,34,g,2,g,0,g,8,g,19,g,,
227,mimis cafe,berry spinach and shrimp quinoa salad with grilled chicken,21,g,255,mg,1730,g,72,g,72,g,5,g,0,g,8,g,19,g,,
228,mimis cafe,berry spinach and shrimp quinoa salad with grilled salmon,37,g,250,mg,1610,g,71,g,68,g,6,g,0,g,8,g,19,g,,
229,mimis cafe,blackened ribeye steak,63,g,355,mg,400,g,1,g,76,g,24,g,0,g,0,g,0,g,,
230,mimis cafe,blueberry crumble muffin,30,g,110,mg,470,g,74,g,7,g,6,g,0,g,2,g,47,g,,
231,mimis cafe,breakfast add ons and sides avocado,6,g,0,mg,0,g,3,g,1,g,1,g,0,g,3,g,0,g,,
232,mimis cafe,breakfast add ons and sides banana slices,0,g,0,mg,0,g,19,g,1,g,0,g,0,g,2,g,10,g,,
233,mimis cafe,breakfast add ons and sides cheddar cheese,7,g,25,mg,135,g,0,g,5,g,4,g,0,g,0,g,0,g,,
234,mimis cafe,breakfast add ons and sides maple syrup,0,g,0,mg,0,g,41,g,0,g,0,g,0,g,0,g,29,g,,
235,mimis cafe,breakfast add ons and sides mixed berries,0,g,0,mg,0,g,10,g,0,g,0,g,0,g,1,g,8,g,,
236,mimis cafe,breakfast add ons and sides monterey jack cheese,7,g,20,mg,140,g,0,g,5,g,5,g,0,g,0,g,0,g,,
237,mimis cafe,breakfast add ons and sides mozzarella cheese,4,g,10,mg,110,g,1,g,5,g,2,g,0,g,0,g,0,g,,
238,mimis cafe,breakfast add ons and sides roasted potatoes,5,g,0,mg,590,g,23,g,3,g,1,g,0,g,4,g,2,g,,
239,mimis cafe,breakfast add ons and sides sliced tomatoes,0,g,0,mg,0,g,1,g,0,g,0,g,0,g,0,g,1,g,,
240,mimis cafe,breakfast add ons and sides sour cream,7,g,25,mg,20,g,1,g,1,g,5,g,0,g,0,g,1,g,,
241,mimis cafe,breakfast add ons and sides swiss cheese,6,g,20,mg,45,g,1,g,6,g,4,g,0,g,0,g,0,g,,
242,mimis cafe,breakfast add ons and sides two strips of bacon 2 slices,9,g,15,mg,340,g,0,g,5,g,4,g,0,g,0,g,0,g,,
243,mimis cafe,brioche cheeseburger,41,g,130,mg,1140,g,56,g,43,g,15,g,0,g,2,g,11,g,,
244,mimis cafe,brioche cheeseburger with cheddar cheese,55,g,180,mg,1410,g,56,g,53,g,23,g,0,g,2,g,11,g,,
245,mimis cafe,brioche cheeseburger with french fries,44,g,130,mg,1620,g,78,g,46,g,15,g,0,g,5,g,13,g,,
246,mimis cafe,brioche cheeseburger with house salad,53,g,135,mg,1420,g,75,g,48,g,17,g,0,g,5,g,19,g,,
247,mimis cafe,brioche cheeseburger with monterey jack cheese,55,g,170,mg,1450,g,56,g,55,g,25,g,0,g,2,g,11,g,,
248,mimis cafe,brioche cheeseburger with mozzarella cheese,48,g,145,mg,1330,g,57,g,52,g,19,g,0,g,2,g,11,g,,
249,mimis cafe,brioche cheeseburger with swiss cheese,53,g,165,mg,1230,g,57,g,55,g,22,g,0,g,2,g,11,g,,
250,mimis cafe,brioche french toast,23,g,435,mg,970,g,74,g,23,g,8,g,0,g,3,g,20,g,,
251,mimis cafe,brioche french toast with corned beef brisket hash,39,g,470,mg,1680,g,92,g,36,g,16,g,1,g,4,g,21,g,,
252,mimis cafe,brioche french toast with eggs any style,34,g,860,mg,1320,g,75,g,36,g,11,g,0,g,3,g,21,g,,
253,mimis cafe,brioche french toast with hickory smoked bacon,41,g,465,mg,1650,g,74,g,33,g,15,g,0,g,3,g,20,g,,
254,mimis cafe,brioche french toast with hickory smoked ham,27,g,495,mg,2470,g,76,g,41,g,9,g,0,g,3,g,22,g,,
255,mimis cafe,brioche french toast with maple syrup,23,g,435,mg,970,g,131,g,23,g,8,g,0,g,3,g,60,g,,
256,mimis cafe,brioche french toast with pork sausage,55,g,490,mg,1830,g,75,g,39,g,8,g,0,g,3,g,22,g,,
257,mimis cafe,brioche french toast with turkey sausage,29,g,495,mg,1720,g,76,g,40,g,9,g,0,g,3,g,20,g,,
258,mimis cafe,brochette trio appetizer,36,g,305,mg,2060,g,20,g,59,g,9,g,0,g,0,g,11,g,,
259,mimis cafe,brown sugar and cranberry oatmeal,5,g,5,mg,440,g,66,g,11,g,1,g,0,g,7,g,28,g,,
260,mimis cafe,brown sugar and cranberry oatmeal with milk,6,g,10,mg,460,g,68,g,12,g,2,g,0,g,7,g,30,g,,
261,mimis cafe,buttermilk griddlecakes,33,g,110,mg,2210,g,119,g,22,g,7,g,0,g,5,g,27,g,,
262,mimis cafe,buttermilk griddlecakes with corned beef brisket hash,50,g,145,mg,2920,g,138,g,35,g,15,g,1,g,7,g,28,g,,
263,mimis cafe,buttermilk griddlecakes with eggs any style,44,g,535,mg,2560,g,120,g,34,g,10,g,0,g,5,g,28,g,,
264,mimis cafe,buttermilk griddlecakes with hickory smoked bacon,51,g,140,mg,2890,g,119,g,32,g,14,g,0,g,5,g,27,g,,
265,mimis cafe,buttermilk griddlecakes with hickory smoked ham,37,g,170,mg,3710,g,121,g,40,g,8,g,0,g,5,g,29,g,,
266,mimis cafe,buttermilk griddlecakes with pancake and waffle syrup,33,g,110,mg,2210,g,176,g,22,g,7,g,0,g,5,g,67,g,,
267,mimis cafe,buttermilk griddlecakes with pork sausage,65,g,170,mg,3070,g,121,g,37,g,7,g,0,g,5,g,28,g,,
268,mimis cafe,buttermilk griddlecakes with turkey sausage,39,g,170,mg,2960,g,121,g,39,g,9,g,0,g,6,g,27,g,,
269,mimis cafe,buttermilk griddlecakes with whipped margarine,39,g,110,mg,2270,g,119,g,22,g,10,g,0,g,5,g,27,g,,
270,mimis cafe,buttermilk spice muffin,21,g,60,mg,500,g,85,g,9,g,8,g,0,g,2,g,50,g,,
271,mimis cafe,caesar dressing,23,g,25,mg,480,g,0,g,4,g,5,g,0,g,0,g,0,g,,
272,mimis cafe,cafe au lait,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g,,
273,mimis cafe,cafe au lait with caramel,0,g,0,mg,0,g,12,g,0,g,0,g,0,g,0,g,12,g,,
274,mimis cafe,cafe au lait with hazelnut,0,g,0,mg,5,g,11,g,0,g,0,g,0,g,0,g,11,g,,
275,mimis cafe,cafe au lait with milk choice 2 milk,3,g,10,mg,65,g,6,g,4,g,2,g,0,g,0,g,6,g,,
276,mimis cafe,cafe au lait with milk choice skim milk,0,g,5,mg,70,g,7,g,4,g,0,g,0,g,0,g,6,g,,
277,mimis cafe,cafe au lait with milk choice whole milk,4,g,20,mg,65,g,7,g,4,g,3,g,0,g,0,g,6,g,,
278,mimis cafe,cafe au lait with sugar free vanilla,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g,,
279,mimis cafe,cafe au lait with vanilla,0,g,0,mg,0,g,13,g,0,g,0,g,0,g,0,g,13,g,,
280,mimis cafe,cafe latte,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g,,
281,mimis cafe,cafe latte with caramel,0,g,0,mg,0,g,12,g,0,g,0,g,0,g,0,g,12,g,,
282,mimis cafe,cafe latte with hazelnut,0,g,0,mg,5,g,11,g,0,g,0,g,0,g,0,g,11,g,,
283,mimis cafe,cafe latte with mango flavor,0,g,0,mg,0,g,12,g,0,g,0,g,0,g,0,g,12,g,,
284,mimis cafe,cafe latte with milk choice 2 milk,4,g,15,mg,95,g,9,g,6,g,2,g,0,g,0,g,9,g,,
285,mimis cafe,cafe latte with milk choice skim milk,0,g,5,mg,100,g,10,g,6,g,0,g,0,g,0,g,9,g,,
286,mimis cafe,cafe latte with milk choice whole milk,6,g,25,mg,95,g,10,g,6,g,4,g,0,g,0,g,9,g,,
287,mimis cafe,cafe latte with orange flavor,0,g,0,mg,0,g,12,g,0,g,0,g,0,g,0,g,12,g,,
288,mimis cafe,cafe latte with sugar free vanilla,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g,,
289,mimis cafe,cafe latte with tangerine flavor,0,g,0,mg,0,g,11,g,0,g,0,g,0,g,0,g,11,g,,
290,mimis cafe,cafe latte with vanilla,0,g,0,mg,0,g,13,g,0,g,0,g,0,g,0,g,13,g,,
291,mimis cafe,cafe latte with white peach flavor,0,g,0,mg,0,g,13,g,0,g,0,g,0,g,0,g,12,g,,
292,mimis cafe,cappuccino,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g,,
293,mimis cafe,cappuccino with caramel,0,g,0,mg,0,g,12,g,0,g,0,g,0,g,0,g,12,g,,
294,mimis cafe,cappuccino with hazelnut,0,g,0,mg,5,g,11,g,0,g,0,g,0,g,0,g,11,g,,
295,mimis cafe,cappuccino with mango flavor,0,g,0,mg,0,g,12,g,0,g,0,g,0,g,0,g,12,g,,
296,mimis cafe,cappuccino with milk choice 2 milk,4,g,15,mg,95,g,9,g,6,g,2,g,0,g,0,g,9,g,,
297,mimis cafe,cappuccino with milk choice skim milk,0,g,5,mg,100,g,10,g,6,g,0,g,0,g,0,g,9,g,,
298,mimis cafe,cappuccino with milk choice whole milk,6,g,25,mg,95,g,10,g,6,g,4,g,0,g,0,g,9,g,,
299,mimis cafe,cappuccino with orange flavor,0,g,0,mg,0,g,12,g,0,g,0,g,0,g,0,g,12,g,,
300,mimis cafe,cappuccino with sugar free vanilla,0,g,0,mg,0,g,0,g,0,g,0,g,0,g,0,g,0,g,,
301,mimis cafe,cappuccino with tangerine flavor,0,g,0,mg,0,g,11,g,0,g,0,g,0,g,0,g,11,g,,
302,mimis cafe,cappuccino with vanilla,0,g,0,mg,0,g,13,g,0,g,0,g,0,g,0,g,13,g,,
303,mimis cafe,cappuccino with white peach flavor,0,g,0,mg,0,g,13,g,0,g,0,g,0,g,0,g,12,g,,
304,mimis cafe,caramel apple pie,22,g,80,mg,230,g,58,g,4,g,11,g,0,g,1,g,36,g,,
305,mimis cafe,caramel apple pie with vanilla ice cream,24,g,90,mg,250,g,63,g,5,g,12,g,0,g,1,g,40,g,,
306,mimis cafe,carrot raisin nut muffin,27,g,65,mg,640,g,64,g,6,g,4,g,0,g,2,g,38,g,,
307,mimis cafe,cheesy garlic flatbread,36,g,20,mg,1060,g,50,g,17,g,15,g,0,g,2,g,2,g,,
308,mimis cafe,chicken and quinoa mediterranean salad,13,g,55,mg,1040,g,76,g,36,g,2,g,0,g,9,g,14,g,,
309,mimis cafe,chicken and quinoa mediterranean salad with grilled salmon,36,g,155,mg,1580,g,76,g,70,g,7,g,0,g,9,g,14,g,,
310,mimis cafe,chicken and quinoa mediterranean salad with grilled shrimp,25,g,300,mg,2500,g,78,g,69,g,4,g,0,g,9,g,14,g,,
311,mimis cafe,chocolate chip muffin,44,g,115,mg,510,g,105,g,7,g,14,g,0,g,1,g,71,g,,
312,mimis cafe,cinnamon brioche roll,20,g,20,mg,520,g,99,g,9,g,8,g,0,g,3,g,52,g,,
313,mimis cafe,cinnamon roll french toast,29,g,345,mg,880,g,95,g,20,g,11,g,0,g,3,g,48,g,,
314,mimis cafe,cinnamon roll french toast with corned beef brisket hash,46,g,380,mg,1590,g,114,g,33,g,19,g,1,g,4,g,49,g,,
315,mimis cafe,cinnamon roll french toast with eggs any style,41,g,770,mg,1230,g,96,g,32,g,15,g,0,g,3,g,49,g,,
316,mimis cafe,cinnamon roll french toast with hickory smoked bacon,47,g,375,mg,1560,g,95,g,30,g,18,g,0,g,3,g,48,g,,
317,mimis cafe,cinnamon roll french toast with hickory smoked ham,33,g,405,mg,2380,g,97,g,38,g,12,g,0,g,3,g,50,g,,
318,mimis cafe,cinnamon roll french toast with maple syrup,29,g,345,mg,880,g,153,g,20,g,11,g,0,g,3,g,87,g,,
319,mimis cafe,cinnamon roll french toast with pork sausage,62,g,405,mg,1740,g,97,g,35,g,11,g,0,g,3,g,49,g,,
320,mimis cafe,cinnamon roll french toast with turkey sausage,36,g,405,mg,1630,g,97,g,37,g,13,g,0,g,4,g,48,g,,
321,mimis cafe,citrus salmon,40,g,100,mg,810,g,16,g,37,g,6,g,0,g,4,g,8,g,,
322,mimis cafe,classique cheesecake,32,g,155,mg,420,g,54,g,9,g,20,g,2,g,1,g,42,g,,
323,mimis cafe,coastal shrimp pasta,53,g,175,mg,1570,g,99,g,37,g,10,g,0,g,7,g,7,g,,
324,mimis cafe,coffee,0,g,0,mg,10,g,0,g,0,g,0,g,0,g,0,g,0,g,,
325,mimis cafe,coffee with caramel,0,g,0,mg,10,g,12,g,0,g,0,g,0,g,0,g,12,g,,
326,mimis cafe,coffee with hazelnut,0,g,0,mg,10,g,11,g,0,g,0,g,0,g,0,g,11,g,,
327,mimis cafe,coffee with sugar free vanilla,0,g,0,mg,10,g,0,g,0,g,0,g,0,g,0,g,0,g,,
328,mimis cafe,coffee with vanilla,0,g,0,mg,10,g,13,g,0,g,0,g,0,g,0,g,13,g,,
329,mimis cafe,coke,0,g,0,mg,5,g,32,g,0,g,0,g,0,g,0,g,32,g,,
330,mimis cafe,corn chowder bowl,20,g,70,mg,960,g,34,g,6,g,11,g,0,g,3,g,9,g,,
331,mimis cafe,corn chowder cup,12,g,40,mg,580,g,20,g,3,g,7,g,0,g,2,g,5,g,,
332,mimis cafe,corned beef brisket hash and eggs,32,g,455,mg,1350,g,43,g,30,g,12,g,0,g,5,g,5,g,,
333,mimis cafe,corned beef brisket hash and eggs with roasted potatoes,37,g,455,mg,1940,g,66,g,33,g,13,g,0,g,8,g,6,g,,
334,mimis cafe,corned beef hash benedict,44,g,520,mg,1720,g,46,g,35,g,21,g,0,g,3,g,7,g,,
335,mimis cafe,corned beef hash benedict with roasted potatoes,50,g,520,mg,2310,g,70,g,38,g,22,g,0,g,7,g,9,g,,
336,mimis cafe,cranberry and walnut salad with chicken,54,g,65,mg,1420,g,38,g,24,g,16,g,0,g,7,g,21,g,,
337,mimis cafe,cranberry and walnut salad with chicken with grilled salmon,78,g,165,mg,1960,g,38,g,58,g,20,g,0,g,7,g,21,g,,
338,mimis cafe,cranberry and walnut salad with chicken with grilled shrimp,67,g,310,mg,2880,g,39,g,57,g,18,g,0,g,8,g,21,g,,
339,mimis cafe,cranberry juice large,0,g,0,mg,65,g,63,g,0,g,0,g,0,g,0,g,63,g,,
340,mimis cafe,cranberry juice small,0,g,0,mg,30,g,31,g,0,g,0,g,0,g,0,g,31,g,,
341,mimis cafe,creamy chicken and mushroom pasta,80,g,470,mg,1310,g,65,g,104,g,45,g,0,g,4,g,2,g,,
342,mimis cafe,creme brulee,24,g,60,mg,170,g,40,g,5,g,23,g,0,g,0,g,38,g,,
343,mimis cafe,creme caramel,18,g,155,mg,330,g,71,g,11,g,10,g,0,g,0,g,62,g,,
344,mimis cafe,cup of corn chowder soup,12,g,40,mg,580,g,20,g,3,g,7,g,0,g,2,g,5,g,,
345,mimis cafe,cup of french onion soup,12,g,30,mg,1130,g,24,g,10,g,7,g,0,g,2,g,6,g,,
346,mimis cafe,cup of tomato basil soup,19,g,70,mg,490,g,12,g,2,g,10,g,0,g,2,g,3,g,,
347,mimis cafe,diet coke,0,g,0,mg,10,g,0,g,0,g,0,g,0,g,0,g,0,g,,
348,mimis cafe,egg and bacon croissant sandwich,67,g,555,mg,1480,g,40,g,35,g,29,g,1,g,2,g,6,g,,
349,mimis cafe,egg and bacon croissant sandwich with roasted potatoes,72,g,555,mg,2080,g,63,g,37,g,30,g,1,g,6,g,8,g,,
350,mimis cafe,egg white and veggie omelet,9,g,5,mg,820,g,9,g,24,g,3,g,0,g,2,g,2,g,,
351,mimis cafe,egg white and veggie omelet with tomato slices,9,g,5,mg,820,g,10,g,24,g,3,g,0,g,2,g,3,g,,
352,mimis cafe,egg spinach and cheese crepes,38,g,685,mg,1090,g,14,g,24,g,17,g,0,g,2,g,4,g,,
353,mimis cafe,egg spinach and cheese crepes with roasted potatoes,44,g,685,mg,1680,g,38,g,27,g,18,g,0,g,6,g,6,g,,
354,mimis cafe,eggs benedict,39,g,545,mg,2370,g,34,g,37,g,18,g,0,g,1,g,6,g,,
355,mimis cafe,eggs benedict with roasted potatoes,45,g,545,mg,2960,g,57,g,40,g,19,g,0,g,5,g,8,g,,
356,mimis cafe,entree add a shrimp skewer,6,g,125,mg,730,g,1,g,16,g,1,g,0,g,0,g,0,g,,
357,mimis cafe,espresso,0,g,0,mg,0,g,1,g,0,g,0,g,0,g,0,g,0,g,,
358,mimis cafe,espresso with caramel,0,g,0,mg,0,g,13,g,0,g,0,g,0,g,0,g,12,g,,
359,mimis cafe,espresso with hazelnut,0,g,0,mg,5,g,12,g,0,g,0,g,0,g,0,g,11,g,,
360,mimis cafe,espresso with sugar free vanilla,0,g,0,mg,0,g,1,g,0,g,0,g,0,g,0,g,0,g,,
361,mimis cafe,espresso with vanilla,0,g,0,mg,0,g,13,g,0,g,0,g,0,g,0,g,13,g,,
362,mimis cafe,fat free raspberry vinaigrette,0,g,0,mg,380,g,12,g,0,g,0,g,0,g,0,g,11,g,,
363,mimis cafe,five way grilled cheese,44,g,85,mg,1130,g,35,g,33,g,24,g,0,g,0,g,1,g,,
364,mimis cafe,five way grilled cheese with french fries,48,g,85,mg,1140,g,66,g,36,g,24,g,0,g,5,g,4,g,,
365,mimis cafe,florentine benedict,46,g,500,mg,1280,g,35,g,26,g,22,g,0,g,3,g,5,g,,
366,mimis cafe,florentine benedict with roasted potatoes,51,g,500,mg,1870,g,59,g,29,g,23,g,0,g,6,g,7,g,,
367,mimis cafe,french creole entree with pasta,35,g,195,mg,1990,g,97,g,64,g,5,g,0,g,5,g,22,g,,
368,mimis cafe,french creole entree with rice,33,g,195,mg,1990,g,63,g,54,g,5,g,0,g,4,g,19,g,,
369,mimis cafe,french onion soup bowl,21,g,55,mg,1990,g,45,g,18,g,12,g,0,g,3,g,10,g,,
370,mimis cafe,french onion soup cup,12,g,30,mg,1130,g,24,g,10,g,7,g,0,g,2,g,6,g,,
371,mimis cafe,french pot roast,32,g,155,mg,1820,g,22,g,34,g,12,g,0,g,1,g,6,g,,
372,mimis cafe,fried chicken and waffles,31,g,285,mg,1840,g,97,g,68,g,14,g,0,g,3,g,3,g,,
373,mimis cafe,fried chicken and waffles with pancake and waffle syrup,31,g,285,mg,1840,g,183,g,68,g,14,g,0,g,3,g,63,g,,
374,mimis cafe,grapefruit juice large,0,g,0,mg,25,g,42,g,2,g,0,g,0,g,0,g,31,g,,
375,mimis cafe,grapefruit juice small,0,g,0,mg,15,g,20,g,1,g,0,g,0,g,0,g,15,g,,
376,mimis cafe,grilled atlantic salmon,20,g,100,mg,310,g,0,g,34,g,4,g,0,g,0,g,0,g,,
377,mimis cafe,grilled chicken baguette,12,g,80,mg,750,g,41,g,36,g,6,g,0,g,2,g,1,g,,
378,mimis cafe,grilled chicken baguette with french fries,16,g,80,mg,760,g,72,g,40,g,7,g,0,g,7,g,3,g,,
379,mimis cafe,grilled ribeye steak,63,g,355,mg,740,g,1,g,75,g,24,g,0,g,0,g,0,g,,
380,mimis cafe,grilled strip steak,55,g,155,mg,740,g,1,g,58,g,22,g,0,g,0,g,0,g,,
381,mimis cafe,ham baguette,13,g,35,mg,1120,g,45,g,17,g,2,g,0,g,2,g,3,g,,
382,mimis cafe,ham baguette with french fries,18,g,35,mg,1130,g,76,g,20,g,3,g,0,g,7,g,5,g,,
383,mimis cafe,hi c fruit punch,0,g,0,mg,10,g,34,g,0,g,0,g,0,g,0,g,34,g,,
384,mimis cafe,hickory bacon cheddar burger,50,g,165,mg,1760,g,68,g,54,g,21,g,0,g,2,g,22,g,,
385,mimis cafe,hickory bacon cheddar burger with french fries,53,g,165,mg,2240,g,90,g,56,g,22,g,0,g,5,g,24,g,,
386,mimis cafe,hickory bacon cheddar burger with house salad,62,g,175,mg,2040,g,87,g,58,g,23,g,0,g,5,g,30,g,,
387,mimis cafe,hickory smoked bacon and eggs,37,g,455,mg,1310,g,22,g,25,g,13,g,0,g,3,g,2,g,,
388,mimis cafe,hickory smoked bacon and eggs with roasted potatoes,43,g,455,mg,1900,g,46,g,28,g,14,g,0,g,7,g,4,g,,
389,mimis cafe,hickory smoked ham and cheese omelet,40,g,905,mg,1110,g,4,g,38,g,16,g,0,g,1,g,2,g,,
390,mimis cafe,hickory smoked ham and cheese omelet with roasted potatoes,45,g,905,mg,1700,g,27,g,41,g,17,g,0,g,5,g,4,g,,
391,mimis cafe,hickory smoked ham and eggs,66,g,2030,mg,3410,g,27,g,79,g,19,g,0,g,3,g,7,g,,
392,mimis cafe,hickory smoked ham and eggs with roasted potatoes,71,g,2030,mg,4000,g,51,g,81,g,20,g,0,g,7,g,9,g,,
393,mimis cafe,hickory smoked ham and swiss crepes,41,g,210,mg,1550,g,11,g,36,g,23,g,0,g,0,g,3,g,,
394,mimis cafe,hickory smoked ham and swiss crepes with roasted potatoes,46,g,210,mg,2140,g,35,g,39,g,24,g,0,g,4,g,5,g,,
395,mimis cafe,honey dijon vinaigrette,17,g,15,mg,135,g,12,g,0,g,2,g,0,g,0,g,11,g,,
396,mimis cafe,hummus and crudites,35,g,15,mg,970,g,55,g,14,g,3,g,0,g,14,g,7,g,,
397,mimis cafe,iced cappuccino,7,g,0,mg,5,g,7,g,0,g,6,g,0,g,0,g,7,g,,
398,mimis cafe,iced cappuccino with caramel,7,g,0,mg,5,g,19,g,0,g,6,g,0,g,0,g,19,g,,
399,mimis cafe,iced cappuccino with hazelnut,7,g,0,mg,10,g,18,g,0,g,6,g,0,g,0,g,17,g,,
400,mimis cafe,iced cappuccino with mango flavor,7,g,0,mg,5,g,19,g,0,g,6,g,0,g,0,g,19,g,,
401,mimis cafe,iced cappuccino with milk choice 2 milk,11,g,15,mg,100,g,16,g,6,g,9,g,0,g,0,g,16,g,,
402,mimis cafe,iced cappuccino with milk choice skim milk,7,g,5,mg,105,g,17,g,6,g,6,g,0,g,0,g,16,g,,
403,mimis cafe,iced cappuccino with milk choice whole milk,13,g,25,mg,100,g,17,g,6,g,10,g,0,g,0,g,16,g,,
404,mimis cafe,iced cappuccino with orange flavor,7,g,0,mg,5,g,19,g,0,g,6,g,0,g,0,g,18,g,,
405,mimis cafe,iced cappuccino with sugar free vanilla,7,g,0,mg,5,g,7,g,0,g,6,g,0,g,0,g,7,g,,
406,mimis cafe,iced cappuccino with tangerine flavor,7,g,0,mg,5,g,18,g,0,g,6,g,0,g,0,g,17,g,,
407,mimis cafe,iced cappuccino with vanilla,7,g,0,mg,5,g,20,g,0,g,6,g,0,g,0,g,19,g,,
408,mimis cafe,iced cappuccino with white peach flavor,7,g,0,mg,5,g,20,g,0,g,6,g,0,g,0,g,19,g,,
409,mimis cafe,iced mocha,8,g,0,mg,35,g,43,g,2,g,6,g,0,g,0,g,43,g,,
410,mimis cafe,iced mocha with caramel,8,g,0,mg,35,g,55,g,2,g,6,g,0,g,0,g,55,g,,
411,mimis cafe,iced mocha with hazelnut,8,g,0,mg,40,g,54,g,2,g,6,g,0,g,0,g,53,g,,
412,mimis cafe,iced mocha with mango flavor,8,g,0,mg,35,g,55,g,2,g,6,g,0,g,0,g,55,g,,
413,mimis cafe,iced mocha with milk choice 2 milk,11,g,15,mg,130,g,52,g,8,g,9,g,0,g,0,g,52,g,,
414,mimis cafe,iced mocha with milk choice skim milk,8,g,5,mg,135,g,53,g,8,g,6,g,0,g,0,g,52,g,,
415,mimis cafe,iced mocha with milk choice whole milk,14,g,25,mg,130,g,53,g,8,g,10,g,0,g,0,g,52,g,,
416,mimis cafe,iced mocha with orange flavor,8,g,0,mg,35,g,55,g,2,g,6,g,0,g,0,g,54,g,,
417,mimis cafe,iced mocha with sugar free vanilla,8,g,0,mg,35,g,43,g,2,g,6,g,0,g,0,g,43,g,,
418,mimis cafe,iced mocha with tangerine flavor,8,g,0,mg,35,g,54,g,2,g,6,g,0,g,0,g,53,g,,
419,mimis cafe,iced mocha with vanilla,8,g,0,mg,35,g,56,g,2,g,6,g,0,g,0,g,55,g,,
420,mimis cafe,iced mocha with white peach flavor,8,g,0,mg,35,g,56,g,2,g,6,g,0,g,0,g,55,g,,
421,mimis cafe,iced tea,0,g,0,mg,5,g,0,g,0,g,0,g,0,g,0,g,0,g,,
422,mimis cafe,just baked all butter croissant,20,g,55,mg,470,g,38,g,7,g,12,g,1,g,2,g,5,g,,
423,mimis cafe,just baked almond croissant,20,g,60,mg,290,g,40,g,6,g,10,g,0,g,2,g,12,g,,
424,mimis cafe,kids 2 milk,8,g,30,mg,190,g,18,g,12,g,5,g,0,g,0,g,18,g,,
425,mimis cafe,kids apple juice,0,g,0,mg,0,g,44,g,0,g,0,g,0,g,0,g,42,g,,
426,mimis cafe,kids broccoli,9,g,0,mg,115,g,5,g,3,g,4,g,0,g,2,g,1,g,,
427,mimis cafe,kids caesar salad,18,g,15,mg,440,g,11,g,6,g,4,g,0,g,2,g,1,g,,
428,mimis cafe,kids cheeseburger,35,g,105,mg,1130,g,34,g,32,g,16,g,0,g,1,g,6,g,,
429,mimis cafe,kids cheeseburger with broccoli,44,g,105,mg,1240,g,39,g,35,g,21,g,0,g,3,g,7,g,,
430,mimis cafe,kids cheeseburger with caesar salad,53,g,125,mg,1570,g,45,g,38,g,20,g,0,g,3,g,7,g,,
431,mimis cafe,kids cheeseburger with french fries,44,g,105,mg,1730,g,63,g,35,g,18,g,0,g,5,g,6,g,,
432,mimis cafe,kids cheeseburger with house salad,37,g,105,mg,1280,g,47,g,36,g,16,g,0,g,4,g,7,g,,
433,mimis cafe,kids cheeseburger with long grain rice,35,g,105,mg,1130,g,71,g,36,g,16,g,0,g,2,g,7,g,,
434,mimis cafe,kids cheeseburger with mashed potatoes,39,g,110,mg,1680,g,55,g,34,g,18,g,0,g,3,g,8,g,,
435,mimis cafe,kids chicken fingers,27,g,90,mg,1590,g,30,g,29,g,5,g,0,g,0,g,1,g,,
436,mimis cafe,kids chicken fingers with broccoli,36,g,90,mg,1700,g,35,g,32,g,9,g,0,g,2,g,2,g,,
437,mimis cafe,kids chicken fingers with caesar salad,44,g,110,mg,2030,g,41,g,36,g,8,g,0,g,2,g,2,g,,
