,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Polyunsaturated Fat Amount,Polyunsaturated Fat Unit
214,cold stone creamery,sea salt vanilla bean ice cream kids,12,g,30,mg,200,g,20,g,2,g,8,g,0,g,0,g,19,g,,
215,cold stone creamery,sea salt vanilla bean ice cream like it,20,g,50,mg,340,g,33,g,4,g,13,g,0,g,0,g,32,g,,
216,cold stone creamery,sea salt vanilla bean ice cream love it,31,g,80,mg,540,g,52,g,7,g,21,g,1,g,0,g,51,g,,
217,cold stone creamery,sliced almonds,8,g,0,mg,0,g,3,g,3,g,0.5,g,0,g,2,g,1,g,,
218,cold stone creamery,snickers,12,g,5,mg,125,g,31,g,4,g,4.5,g,0,g,1,g,27,g,,
219,cold stone creamery,somewhere over the rain dough gotta have it,49,g,165,mg,550,g,149,g,13,g,32,g,1,g,0,g,114,g,,
220,cold stone creamery,somewhere over the rain dough like it,23,g,70,mg,230,g,68,g,6,g,16,g,0,g,0,g,53,g,,
221,cold stone creamery,somewhere over the rain dough love it,35,g,110,mg,370,g,109,g,9,g,23,g,1,g,0,g,85,g,,
222,cold stone creamery,strawberries,0,g,0,mg,0,g,4,g,0,g,0,g,0,g,1,g,2,g,,
223,cold stone creamery,strawberry sweet and tart yogurt kids,0,g,0,mg,80,g,24,g,3,g,0,g,0,g,0,g,20,g,,
224,cold stone creamery,strawberry banana smoothie 12 oz,5,g,0,mg,160,g,59,g,1,g,5,g,0,g,3,g,39,g,,
225,cold stone creamery,strawberry banana smoothie 20 oz,9,g,0,mg,260,g,101,g,2,g,8,g,0,g,6,g,66,g,,
226,cold stone creamery,strawberry cake batter ice cream gotta have it,42,g,160,mg,380,g,108,g,12,g,26,g,1,g,0,g,88,g,,
227,cold stone creamery,strawberry cake batter ice cream kids,11,g,40,mg,95,g,27,g,3,g,6,g,0,g,0,g,22,g,,
228,cold stone creamery,strawberry cake batter ice cream like it,18,g,65,mg,160,g,45,g,5,g,11,g,0,g,0,g,37,g,,
229,cold stone creamery,strawberry cake batter ice cream love it,28,g,105,mg,260,g,72,g,8,g,17,g,0.5,g,1,g,59,g,,
230,cold stone creamery,strawberry cheesecake ice cream gotta have it,44,g,170,mg,340,g,95,g,11,g,28,g,1,g,0,g,81,g,,
231,cold stone creamery,strawberry cheesecake ice cream kids,11,g,45,mg,85,g,24,g,3,g,7,g,0,g,0,g,20,g,,
232,cold stone creamery,strawberry cheesecake ice cream like it,18,g,70,mg,140,g,40,g,5,g,12,g,0,g,0,g,34,g,,
233,cold stone creamery,strawberry cheesecake ice cream love it,29,g,115,mg,230,g,64,g,8,g,18,g,0.5,g,0,g,54,g,,
234,cold stone creamery,strawberry ice cream gotta have it,46,g,180,mg,250,g,89,g,12,g,29,g,1,g,0,g,80,g,,
235,cold stone creamery,strawberry ice cream kids,11,g,45,mg,65,g,22,g,3,g,7,g,0,g,0,g,20,g,,
236,cold stone creamery,strawberry ice cream like it,19,g,75,mg,105,g,37,g,5,g,12,g,0.5,g,0,g,34,g,,
237,cold stone creamery,strawberry ice cream love it,31,g,120,mg,170,g,59,g,8,g,19,g,1,g,0,g,54,g,,
238,cold stone creamery,strawberry mango smoothie 12 oz,5,g,0,mg,160,g,86,g,1,g,5,g,0,g,2,g,70,g,,
239,cold stone creamery,strawberry mango smoothie 20 oz,8,g,0,mg,270,g,128,g,1,g,8,g,0,g,3,g,103,g,,
240,cold stone creamery,strawberry passion cake large rectangle,15,g,45,mg,240,g,43,g,5,g,9,g,1,g,1,g,32,g,,
241,cold stone creamery,strawberry passion cake large round,19,g,50,mg,310,g,53,g,5,g,11,g,2,g,1,g,37,g,,
242,cold stone creamery,strawberry passion cake petite,25,g,65,mg,520,g,76,g,8,g,13,g,2,g,1,g,51,g,,
243,cold stone creamery,strawberry passion cake small rectangle,18,g,50,mg,300,g,50,g,5,g,10,g,1,g,1,g,35,g,,
244,cold stone creamery,strawberry passion cake small round,18,g,50,mg,310,g,52,g,5,g,10,g,2,g,1,g,37,g,,
245,cold stone creamery,strawberry shortcake ice cream gotta have it,47,g,170,mg,440,g,100,g,13,g,29,g,1,g,1,g,84,g,,
246,cold stone creamery,strawberry shortcake ice cream kids,12,g,40,mg,110,g,25,g,3,g,7,g,0,g,0,g,21,g,,
247,cold stone creamery,strawberry shortcake ice cream like it,19,g,70,mg,190,g,42,g,5,g,12,g,0,g,0,g,35,g,,
248,cold stone creamery,strawberry shortcake ice cream love it,31,g,115,mg,300,g,67,g,8,g,19,g,0.5,g,0,g,56,g,,
249,cold stone creamery,sugar cone,0,g,0,mg,20,g,12,g,0,g,0,g,0,g,0,g,3,g,,
250,cold stone creamery,sugar crystals,0,g,0,mg,0,g,12,g,0,g,0,g,0,g,0,g,12,g,,
251,cold stone creamery,surrender to strawberry gotta have it,51,g,190,mg,390,g,110,g,14,g,33,g,1,g,1,g,94,g,,
252,cold stone creamery,surrender to strawberry like it,23,g,80,mg,180,g,51,g,6,g,15,g,0.5,g,1,g,42,g,,
253,cold stone creamery,surrender to strawberry love it,36,g,130,mg,310,g,80,g,10,g,23,g,1,g,1,g,67,g,,
254,cold stone creamery,sweet cream cupcake,18,g,35,mg,135,g,38,g,4,g,12,g,0,g,1,g,33,g,,
255,cold stone creamery,sweet cream ice cream gotta have it,50,g,195,mg,270,g,86,g,13,g,31,g,1.5,g,0,g,78,g,,
256,cold stone creamery,sweet cream ice cream kids,12,g,50,mg,70,g,22,g,3,g,8,g,0,g,0,g,20,g,,
257,cold stone creamery,sweet cream ice cream like it,21,g,80,mg,115,g,36,g,5,g,13,g,0.5,g,0,g,33,g,,
258,cold stone creamery,sweet cream ice cream love it,33,g,130,mg,180,g,58,g,9,g,21,g,1,g,0,g,52,g,,
259,cold stone creamery,tall cake dark and delicious cake large round,21,g,50,mg,280,g,49,g,5,g,12,g,0,g,1,g,38,g,,
260,cold stone creamery,tall cake dark and delicious cake small rectangle,20,g,55,mg,290,g,48,g,6,g,11,g,0,g,1,g,36,g,,
261,cold stone creamery,tall cake dark and delicious cake small round,21,g,50,mg,300,g,51,g,6,g,11,g,0,g,1,g,39,g,,
262,cold stone creamery,the way the cookie crumbles gotta have it,55,g,165,mg,730,g,157,g,15,g,32,g,1,g,0,g,113,g,,
263,cold stone creamery,the way the cookie crumbles like it,26,g,70,mg,320,g,71,g,6,g,15,g,0,g,0,g,51,g,,
264,cold stone creamery,the way the cookie crumbles love it,41,g,110,mg,550,g,117,g,10,g,23,g,1,g,0,g,83,g,,
265,cold stone creamery,theres chocolate on my peanut butter pie,28,g,30,mg,240,g,45,g,8,g,12,g,0,g,2,g,34,g,,
266,cold stone creamery,toasted coconut,6,g,0,mg,0,g,5,g,1,g,5,g,0,g,1,g,4,g,,
267,cold stone creamery,triple berry yogurt gotta have it,0,g,0,mg,310,g,81,g,11,g,0,g,0,g,2,g,63,g,,
268,cold stone creamery,triple berry yogurt kids,0,g,0,mg,75,g,20,g,3,g,0,g,0,g,1,g,16,g,,
269,cold stone creamery,triple berry yogurt like it,0,g,0,mg,130,g,34,g,5,g,0,g,0,g,1,g,26,g,,
270,cold stone creamery,triple berry yogurt love it,0,g,0,mg,200,g,54,g,8,g,0,g,0,g,2,g,42,g,,
271,cold stone creamery,twix,6,g,5,mg,50,g,17,g,1,g,3.5,g,0,g,1,g,12,g,,
272,cold stone creamery,vanilla bean ice cream gotta have it,48,g,190,mg,360,g,84,g,13,g,31,g,1.5,g,0,g,76,g,,
273,cold stone creamery,vanilla bean ice cream kids,12,g,50,mg,90,g,21,g,3,g,8,g,0,g,0,g,19,g,,
274,cold stone creamery,vanilla bean ice cream like it,20,g,80,mg,150,g,35,g,5,g,13,g,0.5,g,0,g,32,g,,
275,cold stone creamery,vanilla bean ice cream love it,32,g,125,mg,240,g,56,g,8,g,20,g,1,g,0,g,51,g,,
276,cold stone creamery,vanilla bean yogurt gotta have it,0,g,0,mg,440,g,83,g,13,g,0,g,0,g,0,g,65,g,,
277,cold stone creamery,vanilla bean yogurt kids,0,g,0,mg,110,g,21,g,3,g,0,g,0,g,0,g,16,g,,
278,cold stone creamery,vanilla bean yogurt like it,0,g,0,mg,190,g,35,g,5,g,0,g,0,g,0,g,27,g,,
279,cold stone creamery,vanilla bean yogurt love it,0,g,0,mg,300,g,55,g,8,g,0,g,0,g,0,g,43,g,,
280,cold stone creamery,vanilla lite no sugar added ice cream gotta have it,14,g,60,mg,360,g,95,g,14,g,9,g,0,g,0,g,23,g,,
281,cold stone creamery,vanilla lite no sugar added ice cream kids,3.5,g,15,mg,90,g,24,g,4,g,2,g,0,g,0,g,6,g,,
282,cold stone creamery,vanilla lite no sugar added ice cream like it,6,g,25,mg,150,g,40,g,6,g,3.5,g,0,g,0,g,10,g,,
283,cold stone creamery,vanilla lite no sugar added ice cream love it,10,g,40,mg,240,g,63,g,10,g,6,g,0,g,0,g,15,g,,
284,cold stone creamery,vanilla yogurt gotta have it,0,g,0,mg,340,g,94,g,12,g,0,g,0,g,0,g,77,g,,
285,cold stone creamery,vanilla yogurt kids,0,g,0,mg,85,g,24,g,3,g,0,g,0,g,0,g,19,g,,
286,cold stone creamery,vanilla yogurt like it,0,g,0,mg,140,g,39,g,5,g,0,g,0,g,0,g,32,g,,
287,cold stone creamery,vanilla yogurt love it,0,g,0,mg,230,g,63,g,8,g,0,g,0,g,0,g,51,g,,
288,cold stone creamery,very vanilla shake with whipped topping 12 oz,50,g,180,mg,300,g,101,g,13,g,35,g,1,g,0,g,54,g,,
289,cold stone creamery,very vanilla shake with whipped topping 20 oz,75,g,295,mg,450,g,147,g,20,g,51,g,2,g,0,g,127,g,,
290,cold stone creamery,very vanilla shake 12 oz,40,g,180,mg,280,g,90,g,12,g,25,g,1,g,0,g,77,g,,
291,cold stone creamery,very vanilla shake 20 oz,65,g,295,mg,440,g,136,g,20,g,40,g,1.5,g,0,g,120,g,,
292,cold stone creamery,waffle chips dipped,23,g,10,mg,70,g,64,g,3,g,20,g,0,g,3,g,45,g,,
293,cold stone creamery,waffle chips plain,3,g,10,mg,60,g,31,g,2,g,1,g,0,g,0,g,14,g,,
294,cold stone creamery,waffle chips variety,12,g,10,mg,65,g,48,g,3,g,10,g,0,g,1,g,29,g,,
295,cold stone creamery,waffle cone or bowl,2,g,5,mg,40,g,21,g,1,g,0.5,g,0,g,0,g,10,g,,
296,cold stone creamery,walnuts,10,g,0,mg,55,g,2,g,2,g,1,g,0,g,1,g,1,g,,
297,cold stone creamery,white bettercreme frosting,3,g,0,mg,10,g,5,g,0,g,3,g,0,g,0,g,4,g,,
298,cold stone creamery,white chocolate chips,6,g,0,mg,50,g,13,g,1,g,5,g,0,g,0,g,13,g,,
299,cold stone creamery,white chocolate ice cream gotta have it,49,g,195,mg,270,g,86,g,13,g,31,g,1.5,g,0,g,78,g,,
300,cold stone creamery,white chocolate ice cream kids,12,g,50,mg,70,g,21,g,3,g,8,g,0,g,0,g,19,g,,
301,cold stone creamery,white chocolate ice cream like it,21,g,80,mg,115,g,36,g,5,g,13,g,0.5,g,0,g,32,g,,
302,cold stone creamery,white chocolate ice cream love it,33,g,130,mg,180,g,57,g,9,g,21,g,1,g,0,g,52,g,,
303,cold stone creamery,white chocolate yogurt gotta have it,0,g,0,mg,340,g,94,g,12,g,0,g,0,g,0,g,76,g,,
304,cold stone creamery,white chocolate yogurt kids,0,g,0,mg,85,g,23,g,3,g,0,g,0,g,0,g,19,g,,
305,cold stone creamery,white chocolate yogurt like it,0,g,0,mg,140,g,39,g,5,g,0,g,0,g,0,g,32,g,,
306,cold stone creamery,white chocolate yogurt love it,0,g,0,mg,230,g,63,g,8,g,0,g,0,g,0,g,51,g,,
307,cold stone creamery,who you callin shortcake,31,g,95,mg,280,g,68,g,8,g,18,g,2,g,1,g,53,g,,
308,cold stone creamery,whoppers,3.5,g,0,mg,55,g,15,g,0,g,3.5,g,0,g,0,g,13,g,,
309,cold stone creamery,yellow cake,2.5,g,10,mg,135,g,14,g,1,g,0.5,g,0,g,0,g,9,g,,
310,cold stone creamery,york peppermint patties,2.5,g,0,mg,10,g,27,g,1,g,1.5,g,0,g,1,g,22,g,,
311,coltons steak house,seafood add on melted butter,44,g,0,mg,360,g,0,g,0,g,10,g,14,g,0,g,0,g,,
312,coltons steak house,add on st louis style ribs wet bbq baste,0,g,0,mg,740,g,19,g,0,g,0,g,0,g,8,g,12,g,,
313,coltons steak house,fish add on tartar sauce,32,g,30,mg,920,g,2,g,0,g,5,g,0,g,0,g,2,g,,
314,coltons steak house,add on white gravy,3.8,g,0,mg,342,g,7.9,g,0.4,g,0.8,g,1.7,g,0.1,g,1.1,g,,
315,coltons steak house,add on blackened seasoning,0,g,0,mg,2160,g,7.6,g,1.3,g,0.1,g,0,g,2.5,g,0,g,,
316,coltons steak house,heinz ketchup,0,g,0,mg,160,g,5,g,0,g,0,g,0,g,0,g,4,g,,
317,coltons steak house,add on brown gravy,0.2,g,0,mg,345,g,4.4,g,1,g,0.1,g,0,g,0.3,g,0.4,g,,
318,coltons steak house,add on blackened seasoning,0.5,g,0,mg,2160,g,7.6,g,1.3,g,0,g,0,g,2.5,g,0,g,,
319,coltons steak house,smoked salmon dip with pita wedges,25,g,86,mg,1027,g,13,g,14,g,14,g,0.1,g,0.5,g,4.3,g,,
320,coltons steak house,loaded baked potato soup bowl,16,g,6,mg,1313,g,41,g,2.9,g,14,g,0,g,0.8,g,5.4,g,,
321,coltons steak house,fried dill pickles without dressing,14,g,53,mg,2830,g,69,g,12,g,3.2,g,2.1,g,1.5,g,2.6,g,,
322,coltons steak house,j t s onion blossom with coltons signature sauce,50,g,154,mg,2559,g,138,g,18,g,11,g,0.4,g,8.6,g,36,g,,
323,coltons steak house,onion tanglers with coltons signature sauce small,57,g,125,mg,1961,g,80,g,11,g,12,g,1.8,g,3.4,g,19,g,,
324,coltons steak house,fried green beans without dressing,38,g,0,mg,1501,g,72,g,9,g,6.5,g,2,g,6,g,0,g,,
325,coltons steak house,spinach artichoke dip with fried tortilla chips,47,g,95,mg,1205,g,90,g,30,g,22,g,1,g,7.1,g,2.9,g,,
326,coltons steak house,chipotle chicken nachos,123,g,320,mg,4684,g,192,g,117,g,53,g,3,g,17,g,21,g,,
327,coltons steak house,santa fe egg rolls without dressing,22,g,38,mg,1395,g,76,g,26,g,8.1,g,1.3,g,9.6,g,12,g,,
328,coltons steak house,fried dill pickles with spicy ranch dressing,59,g,98,mg,3420,g,78,g,15,g,12,g,2,g,1.5,g,6,g,,
329,coltons steak house,santa fe egg rolls with spicy ranch dressing,67,g,82,mg,1985,g,85,g,28,g,17,g,1.3,g,9.7,g,16,g,,
330,coltons steak house,queso dip with tortilla chips,47,g,105,mg,1584,g,88,g,32,g,20,g,1.1,g,5.5,g,4.5,g,,
331,coltons steak house,mozzarella cheese sticks with marinara sauce half order,34,g,40,mg,1680,g,44,g,22,g,11,g,1,g,3,g,12,g,,
332,coltons steak house,boneless honey barbecue wings without ranch dressing,25,g,45,mg,3540,g,98,g,21,g,4,g,2.5,g,22,g,50,g,,
333,coltons steak house,sausage and cheese platter with ranch dressing,188,g,374,mg,5786,g,22,g,80,g,69,g,1.1,g,1.6,g,13,g,,
334,coltons steak house,crab cake appetizer without sauce or dressing double,36,g,135,mg,1239,g,50,g,22,g,6.6,g,0,g,4.5,g,24,g,,
335,coltons steak house,trail potatoes with ranch dressing,116,g,239,mg,2076,g,93,g,66,g,46,g,0,g,6,g,6.2,g,,
336,coltons steak house,wild west wings hot without bleu cheese,51,g,188,mg,2111,g,3.9,g,45,g,13,g,1.7,g,1.8,g,0.9,g,,
337,coltons steak house,mozzarella cheese sticks without sauce half order,34,g,40,mg,1160,g,32,g,20,g,11,g,1,g,0,g,4,g,,
338,coltons steak house,loaded baked potato soup cup,12,g,5,mg,995,g,31,g,2.4,g,10,g,0,g,0.6,g,4,g,,
339,coltons steak house,boneless honey barbecue wings with ranch dressing,69,g,89,mg,4130,g,107,g,23,g,13,g,2.5,g,22,g,54,g,,
340,coltons steak house,fried mushrooms with ranch dressing,65,g,44,mg,2230,g,85,g,14,g,11,g,2.5,g,4,g,15,g,,
341,coltons steak house,onion tanglers with coltons signature sauce regular,63,g,154,mg,2552,g,113,g,16,g,13,g,3,g,5.3,g,25,g,,
342,coltons steak house,sausage and cheese platter without dressing,144,g,330,mg,5196,g,12,g,78,g,60,g,1.1,g,1.6,g,10,g,,
343,coltons steak house,j t s onion blossom without sauce,4,g,80,mg,1633,g,116,g,17,g,2,g,0,g,8.5,g,28,g,,
344,coltons steak house,wild west wings medium without dressing,70,g,188,mg,1405,g,1.3,g,45,g,17,g,1.7,g,0.5,g,0.5,g,,
345,coltons steak house,chicken quesadilla,60,g,211,mg,1855,g,60,g,69,g,27,g,0,g,2.2,g,18,g,,
346,coltons steak house,crab cake appetizer with raspberry chipotle sauce without dressing single,23,g,70,mg,1772,g,111,g,12,g,4.1,g,0.1,g,3.5,g,81,g,,
347,coltons steak house,crab cake appetizer without sauce or dressing single,23,g,70,mg,839,g,37,g,12,g,4,g,0,g,3,g,21,g,,
348,coltons steak house,j t s chips and dip without sauce,54,g,0,mg,2604,g,99,g,9.5,g,12,g,2.9,g,9.5,g,0.3,g,,
349,coltons steak house,trail potatoes without dressing,71,g,195,mg,1486,g,84,g,63,g,37,g,0,g,6,g,2.9,g,,
350,coltons steak house,crab cake appetizer with raspberry chipotle sauce and coltons house dressing single,81,g,133,mg,2599,g,129,g,13,g,15,g,1,g,3.6,g,90,g,,
351,coltons steak house,steak quesadilla,85,g,201,mg,2700,g,60,g,64,g,37,g,0,g,2.2,g,18,g,,
352,coltons steak house,crab cake appetizer with raspberry chipotle sauce without dressing double,36,g,135,mg,2172,g,124,g,22,g,6.6,g,0,g,4.5,g,84,g,,
353,coltons steak house,outlaw nachos with jalapeno peppers,99,g,238,mg,2870,g,153,g,81,g,49,g,1.5,g,17,g,7,g,,
354,coltons steak house,j t s cheddar bites without sauce,61,g,80,mg,1840,g,32,g,40,g,33,g,0.8,g,8,g,8,g,,
355,coltons steak house,tortilla soup bowl,9.3,g,30,mg,1870,g,72,g,20,g,1.4,g,0.4,g,10,g,4,g,,
356,coltons steak house,crab cake appetizer with raspberry chipotle sauce and coltons house dressing double,94,g,198,mg,2999,g,142,g,23,g,18,g,1,g,4.6,g,93,g,,
357,coltons steak house,j t s chips and dip with chipotle ranch dressing,92,g,22,mg,3439,g,117,g,10,g,19,g,2.9,g,9.6,g,14,g,,
358,coltons steak house,crab cake appetizer with coltons house dressing without sauce single,81,g,133,mg,1666,g,55,g,13,g,15,g,1,g,3.6,g,30,g,,
359,coltons steak house,bbq pork nachos,131,g,344,mg,5416,g,161,g,109,g,64,g,1.1,g,34,g,44,g,,
360,coltons steak house,onion tanglers without sauce regular,17,g,80,mg,1626,g,90,g,15,g,4,g,2.3,g,5.2,g,17,g,,
361,coltons steak house,j t s chips and dip with chipotle ranch dressing half order,65,g,22,mg,2137,g,68,g,6,g,13,g,1.5,g,4.8,g,14,g,,
362,coltons steak house,trail potatoes with ranch dressing half order,98,g,190,mg,1703,g,66,g,49,g,37,g,0,g,4.1,g,4.3,g,,
363,coltons steak house,mozzarella cheese sticks with marinara sauce,68,g,80,mg,2840,g,76,g,42,g,22,g,2.1,g,3,g,16,g,22,g
364,coltons steak house,mozzarella cheese sticks without sauce,68,g,80,mg,2320,g,64,g,40,g,22,g,2.1,g,0,g,8,g,,
365,coltons steak house,trail potatoes without dressing half order,54,g,146,mg,1113,g,57,g,47,g,28,g,0,g,4,g,1.9,g,,
366,coltons steak house,cheese curds with ranch dressing,105,g,124,mg,2430,g,41,g,42,g,41,g,0.8,g,8,g,11,g,,
367,coltons steak house,j t s cheddar bites with marinara sauce,61,g,80,mg,2360,g,44,g,42,g,33,g,0.8,g,11,g,16,g,,
368,coltons steak house,wild west wings medium with bleu cheese dressing,138,g,259,mg,83,g,8.4,g,48,g,31,g,1.7,g,0.5,g,1.6,g,,
369,coltons steak house,onion tanglers without sauce small,11,g,51,mg,1035,g,57,g,9.6,g,3,g,1.5,g,3.3,g,11,g,,
370,coltons steak house,fried green beans with spicy ranch dressing,82,g,44,mg,2091,g,81,g,11,g,15,g,2,g,6,g,3.3,g,,
371,coltons steak house,outlaw nachos without jalapeno peppers,99,g,238,mg,2290,g,151,g,81,g,49,g,1.5,g,15,g,7,g,,
372,coltons steak house,crab cake appetizer with coltons house dressing without sauce double,94,g,198,mg,2066,g,68,g,23,g,18,g,1.1,g,4.6,g,33,g,,
373,coltons steak house,wild west wings hot with bleu cheese dressing,119,g,259,mg,2789,g,11,g,49,g,27,g,1.7,g,1.8,g,2,g,,
374,coltons steak house,sweet tea with peach or raspberry syrup,0,g,0,mg,9,g,36,g,0,g,0,g,0,g,0,g,35,g,,
375,coltons steak house,hi c fruit punch,0,g,0,mg,11,g,34,g,0,g,0,g,0,g,0,g,34,g,,
376,coltons steak house,sweet tea,0,g,0,mg,6,g,18,g,0,g,0,g,0,g,0,g,18,g,,
377,coltons steak house,minute maid lemonade,0,g,0,mg,49,g,31,g,0,g,0,g,0,g,0,g,31,g,,
378,coltons steak house,pibb xtra,0,g,0,mg,17,g,31,g,0,g,0,g,0,g,0,g,31,g,,
379,coltons steak house,unsweetened tea with peach or raspberry syrup,0,g,0,mg,14,g,17,g,0,g,0,g,0,g,0,g,17,g,,
380,coltons steak house,iron horse root beer,0,g,0,mg,45,g,45,g,0,g,0,g,0,g,0,g,45,g,,
381,coltons steak house,skillet cookie,48,g,83,mg,689,g,173,g,12,g,26,g,0,g,6,g,120,g,,
382,coltons steak house,new york style cheesecake with praline sauce,74,g,325,mg,709,g,99,g,16,g,40,g,4.8,g,2.3,g,86,g,,
383,coltons steak house,bread pudding without sauce or ice cream,33,g,296,mg,356,g,91,g,16,g,18,g,0,g,2.2,g,58,g,,
384,coltons steak house,newyork style cheesecake with raspberry sauce,60,g,307,mg,644,g,119,g,15,g,35,g,2.4,g,1.9,g,91,g,,
385,coltons steak house,new york style cheesecake plain,60,g,307,mg,634,g,69,g,15,g,35,g,2.4,g,1.9,g,57,g,,
386,coltons steak house,key lime pie,37,g,205,mg,250,g,47,g,13,g,19,g,0,g,2,g,33,g,,
387,coltons steak house,bread pudding with vanilla ice cream and praline sauce,62,g,348,mg,529,g,152,g,19,g,30,g,3.6,g,2.7,g,113,g,,
388,coltons steak house,new york style cheesecake with caramel sauce,61,g,307,mg,784,g,129,g,15,g,35,g,2.4,g,1.9,g,101,g,,
389,coltons steak house,praline pecan sundae,49,g,114,mg,322,g,102,g,8,g,26,g,3.5,g,0.6,g,84,g,,
390,coltons steak house,new york style cheesecake with chocolate sauce,60,g,307,mg,724,g,111,g,16,g,35,g,2.4,g,3.9,g,95,g,,
391,coltons steak house,bourbon street pecan pie,31,g,115,mg,260,g,57,g,5,g,11,g,0,g,2,g,29,g,,
392,coltons steak house,root beer float,7,g,25,mg,105,g,61,g,2,g,4.5,g,0,g,0,g,56,g,,
393,coltons steak house,ultimate chocolate sin sation without ice cream,31,g,127,mg,399,g,157,g,8.8,g,8.5,g,0,g,4.4,g,120,g,,
394,coltons steak house,ultimate chocolate sin sation with vanilla ice cream,38,g,152,mg,459,g,173,g,11,g,13,g,0,g,4.4,g,131,g,,
395,coltons steak house,french fries,15,g,0,mg,1676,g,49,g,4.7,g,2.6,g,1.5,g,4.7,g,0.2,g,,
396,coltons steak house,sweet potato fries without marshmallow sauce side,18,g,0,mg,303,g,56,g,2.3,g,1.5,g,1.5,g,7,g,16,g,,
397,coltons steak house,cheese fries with spicy ranch dressing small,140,g,239,mg,4687,g,94,g,64,g,50,g,2.3,g,7.9,g,3.8,g,,
398,coltons steak house,sweet potato fries with marshmallow sauce side,18,g,0,mg,323,g,82,g,2.3,g,1.5,g,1.5,g,7,g,38,g,,
399,coltons steak house,french fries with bacon cheese blend,33,g,49,mg,2042,g,51,g,18,g,12,g,1.5,g,4.7,g,0.2,g,,
400,coltons steak house,j t s chips and dip without sauce half order,27,g,0,mg,1302,g,49,g,4.7,g,6.1,g,1.5,g,4.7,g,0.2,g,,
401,coltons steak house,cheese fries without dressing full order,110,g,195,mg,5773,g,135,g,67,g,44,g,3.8,g,13,g,0.9,g,,
402,coltons steak house,cheese fries with spicy ranch dressing regular,155,g,239,mg,6363,g,144,g,69,g,53,g,3.8,g,13,g,4.2,g,,
403,coltons steak house,cheese fries without dressing half order,95,g,195,mg,4097,g,85,g,62,g,42,g,2,g,7.8,g,0.5,g,,
404,coltons steak house,kids homestyle chicken tenders without honey dijon,5,g,68,mg,726,g,21,g,30,g,1.2,g,0.5,g,1,g,2.2,g,,
405,coltons steak house,kids mini corn dogs without sides,18,g,28,mg,571,g,21,g,7.8,g,4.6,g,0.6,g,0,g,4.5,g,,
406,coltons steak house,kids smashed potatoes with white gravy,7,g,4,mg,828,g,24,g,2,g,1.7,g,1.7,g,1.8,g,1.9,g,,
407,coltons steak house,kids ice cream sundae,21,g,75,mg,270,g,96,g,6,g,14,g,0,g,0,g,71,g,,
408,coltons steak house,kids bite size sirloin tips without sides,22,g,74,mg,789,g,0.3,g,28,g,8.5,g,0,g,0.1,g,0.2,g,,
409,coltons steak house,kids mesquite grilled chicken without sides,5,g,132,mg,420,g,0.4,g,52,g,1,g,0,g,0.2,g,0,g,,
410,coltons steak house,kids coke,0,g,0,mg,5,g,24,g,0,g,0,g,0,g,0,g,24,g,,
411,coltons steak house,kids fries without bacon cheese mix,11,g,0,mg,1197,g,35,g,3.4,g,1.9,g,0,g,3.4,g,0.1,g,,
412,coltons steak house,kids sprite,0,g,0,mg,20,g,23,g,0,g,0,g,0,g,0,g,23,g,,
413,coltons steak house,kids apple juice,0,g,0,mg,23,g,42,g,0,g,0,g,0,g,0,g,39,g,,
414,coltons steak house,kids 4 cheese mac and cheese,59,g,169,mg,2487,g,50,g,39,g,34,g,0,g,2.1,g,5.4,g,,
415,coltons steak house,kids grilled cheese sandwich,11,g,30,mg,806,g,31,g,11,g,5.1,g,0,g,0,g,2,g,,
416,coltons steak house,kids homestyle chicken tenders with honey dijon,14,g,78,mg,1266,g,41,g,30,g,2.2,g,0.5,g,1,g,20,g,,
417,coltons steak house,kids fries with bacon cheese mix,29,g,49,mg,1563,g,37,g,17,g,11,g,1,g,3.4,g,0.1,g,,
418,coltons steak house,kids smashed potatoes with brown gravy,3.4,g,4,mg,831,g,21,g,2.7,g,0.9,g,0,g,1.9,g,1.2,g,,
419,coltons steak house,kids hi c fruit punch,0,g,0,mg,8,g,25,g,0,g,0,g,0,g,0,g,25,g,,
420,coltons steak house,kids green beans,5.5,g,5,mg,879,g,13,g,3.2,g,1.8,g,0,g,4.8,g,3.3,g,,
421,coltons steak house,kids lonesome burger with dill pickle slices and mayo,34,g,75,mg,1580,g,55,g,29,g,9.8,g,1.8,g,2.2,g,12,g,,
422,coltons steak house,kids 2 milk,7.5,g,38,mg,180,g,17,g,12,g,5.3,g,0,g,0,g,17,g,,
423,coltons steak house,kids mandarin oranges,0,g,0,mg,20,g,15,g,0.8,g,0,g,0,g,0.8,g,15,g,,
424,coltons steak house,kids lonesome burger without dill pickle or mayo,24,g,70,mg,1329,g,54,g,269,g,8,g,1.8,g,2.1,g,11,g,,
425,coltons steak house,kids diet coke,0,g,0,mg,9,g,0,g,0,g,0,g,0,g,0,g,0,g,,
426,coltons steak house,kids pibb xtra,0,g,0,mg,13,g,23,g,0,g,0,g,0,g,0,g,23,g,,
