,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit
217,dunkin donuts,butter pecan sundae signature hot latte with whole milk large,17,g,55,mg,440,g,78,g,15,g,10,g,0.5,g,0,g,71,g,,
218,dunkin donuts,butter pecan sundae signature hot latte with whole milk medium,14,g,45,mg,330,g,60,g,12,g,8,g,0,g,0,g,54,g,,
219,dunkin donuts,butter pecan sundae signature hot latte with whole milk small,11,g,35,mg,220,g,43,g,8,g,7,g,0,g,0,g,38,g,,
220,dunkin donuts,butter pecan sundae signature iced latte with skim milk large,6,g,25,mg,450,g,78,g,16,g,4,g,0,g,0,g,72,g,,
221,dunkin donuts,butter pecan sundae signature iced latte with skim milk medium,5,g,20,mg,340,g,60,g,12,g,3.5,g,0,g,0,g,55,g,,
222,dunkin donuts,butter pecan sundae signature iced latte with skim milk small,5,g,20,mg,230,g,43,g,8,g,3.5,g,0,g,0,g,38,g,,
223,dunkin donuts,butter pecan sundae signature iced latte with whole milk large,17,g,55,mg,450,g,78,g,15,g,10,g,0.5,g,0,g,71,g,,
224,dunkin donuts,butter pecan sundae signature iced latte with whole milk medium,14,g,45,mg,340,g,60,g,12,g,8,g,0,g,0,g,54,g,,
225,dunkin donuts,butter pecan sundae signature iced latte with whole milk small,11,g,35,mg,230,g,43,g,8,g,7,g,0,g,0,g,38,g,,
226,dunkin donuts,butter pecan swirl frozen chocolate large,17,g,40,mg,570,g,175,g,12,g,13,g,0,g,1,g,162,g,,
227,dunkin donuts,butter pecan swirl frozen chocolate medium,14,g,30,mg,430,g,134,g,9,g,10,g,0,g,1,g,124,g,,
228,dunkin donuts,butter pecan swirl frozen chocolate small,11,g,25,mg,290,g,95,g,6,g,8,g,0,g,1,g,87,g,,
229,dunkin donuts,butter pecan swirl frozen coffee with cream large,40,g,125,mg,480,g,191,g,11,g,22,g,1.5,g,0,g,181,g,,
230,dunkin donuts,butter pecan swirl frozen coffee with cream medium,31,g,100,mg,370,g,147,g,8,g,17,g,1,g,0,g,139,g,,
231,dunkin donuts,butter pecan swirl frozen coffee with cream small,22,g,70,mg,250,g,103,g,6,g,12,g,0.5,g,0,g,97,g,,
232,dunkin donuts,butter pecan swirl frozen coffee with skim milk large,5,g,25,mg,430,g,195,g,12,g,3.5,g,0,g,0,g,185,g,,
233,dunkin donuts,butter pecan swirl frozen coffee with skim milk medium,5,g,20,mg,330,g,150,g,9,g,3,g,0,g,0,g,142,g,,
234,dunkin donuts,butter pecan swirl frozen coffee with skim milk small,4.5,g,20,mg,220,g,105,g,6,g,3,g,0,g,0,g,99,g,,
235,dunkin donuts,butter pecan swirl frozen coffee with whole milk large,11,g,40,mg,430,g,195,g,11,g,7,g,0,g,0,g,185,g,,
236,dunkin donuts,butter pecan swirl frozen coffee with whole milk medium,9,g,30,mg,330,g,150,g,9,g,6,g,0,g,0,g,142,g,,
237,dunkin donuts,butter pecan swirl frozen coffee with whole milk small,8,g,25,mg,220,g,105,g,6,g,4.5,g,0,g,0,g,98,g,,
238,dunkin donuts,butter pecan swirl hot cappuccino with skim milk large,0,g,5,mg,370,g,64,g,11,g,0,g,0,g,0,g,60,g,,
239,dunkin donuts,butter pecan swirl hot cappuccino with skim milk medium,0,g,5,mg,280,g,48,g,9,g,0,g,0,g,0,g,45,g,,
240,dunkin donuts,butter pecan swirl hot cappuccino with skim milk small,0,g,5,mg,190,g,32,g,6,g,0,g,0,g,0,g,30,g,,
241,dunkin donuts,butter pecan swirl hot cappuccino with whole milk large,8,g,25,mg,370,g,63,g,11,g,4.5,g,0,g,0,g,60,g,,
242,dunkin donuts,butter pecan swirl hot cappuccino with whole milk medium,6,g,20,mg,280,g,47,g,8,g,3.5,g,0,g,0,g,45,g,,
243,dunkin donuts,butter pecan swirl hot cappuccino with whole milk small,4,g,15,mg,190,g,32,g,5,g,2.5,g,0,g,0,g,30,g,,
244,dunkin donuts,butter pecan swirl hot coffee with black extra large,0,g,0,mg,330,g,63,g,5,g,0,g,0,g,0,g,60,g,,
245,dunkin donuts,butter pecan swirl hot coffee with black large,0,g,0,mg,270,g,50,g,4,g,0,g,0,g,0,g,48,g,,
246,dunkin donuts,butter pecan swirl hot coffee with black medium,0,g,0,mg,200,g,38,g,3,g,0,g,0,g,0,g,36,g,,
247,dunkin donuts,butter pecan swirl hot coffee with black small,0,g,0,mg,135,g,25,g,2,g,0,g,0,g,0,g,24,g,,
248,dunkin donuts,butter pecan swirl hot coffee with cream extra large,15,g,45,mg,390,g,65,g,7,g,8,g,0,g,0,g,62,g,,
249,dunkin donuts,butter pecan swirl hot coffee with cream large,12,g,35,mg,310,g,52,g,5,g,6,g,0,g,0,g,50,g,,
250,dunkin donuts,butter pecan swirl hot coffee with cream medium,9,g,30,mg,230,g,39,g,4,g,4.5,g,0,g,0,g,37,g,,
251,dunkin donuts,butter pecan swirl hot coffee with cream small,6,g,20,mg,160,g,26,g,3,g,3,g,0,g,0,g,25,g,,
252,dunkin donuts,butter pecan swirl hot latte with skim milk large,0.5,g,10,mg,420,g,70,g,16,g,0,g,0,g,0,g,66,g,,
253,dunkin donuts,butter pecan swirl hot latte with skim milk medium,0,g,5,mg,320,g,52,g,12,g,0,g,0,g,0,g,50,g,,
254,dunkin donuts,butter pecan swirl hot latte with skim milk small,0,g,5,mg,210,g,35,g,8,g,0,g,0,g,0,g,33,g,,
255,dunkin donuts,butter pecan swirl hot latte with whole milk large,12,g,40,mg,430,g,69,g,15,g,7,g,0,g,0,g,66,g,,
256,dunkin donuts,butter pecan swirl hot latte with whole milk medium,9,g,30,mg,320,g,52,g,11,g,5,g,0,g,0,g,49,g,,
257,dunkin donuts,butter pecan swirl hot latte with whole milk small,6,g,20,mg,210,g,35,g,7,g,3.5,g,0,g,0,g,33,g,,
258,dunkin donuts,butter pecan swirl hot macchiato with skim milk large,0,g,5,mg,380,g,64,g,12,g,0,g,0,g,0,g,60,g,,
259,dunkin donuts,butter pecan swirl hot macchiato with skim milk medium,0,g,5,mg,280,g,48,g,9,g,0,g,0,g,0,g,45,g,,
260,dunkin donuts,butter pecan swirl hot macchiato with skim milk small,0,g,5,mg,190,g,33,g,6,g,0,g,0,g,0,g,30,g,,
261,dunkin donuts,butter pecan swirl hot macchiato with whole milk large,8,g,25,mg,380,g,64,g,11,g,4.5,g,0,g,0,g,60,g,,
262,dunkin donuts,butter pecan swirl hot macchiato with whole milk medium,6,g,20,mg,290,g,48,g,8,g,3.5,g,0,g,0,g,45,g,,
263,dunkin donuts,butter pecan swirl hot macchiato with whole milk small,4,g,15,mg,190,g,32,g,6,g,2.5,g,0,g,0,g,30,g,,
264,dunkin donuts,butter pecan swirl iced cappuccino with skim milk cappuccino with skim milk large,0,g,5,mg,390,g,64,g,11,g,0,g,0,g,0,g,60,g,,
265,dunkin donuts,butter pecan swirl iced cappuccino with skim milk medium,0,g,5,mg,290,g,48,g,9,g,0,g,0,g,0,g,45,g,,
266,dunkin donuts,butter pecan swirl iced cappuccino with skim milk small,0,g,5,mg,190,g,32,g,6,g,0,g,0,g,0,g,30,g,,
267,dunkin donuts,butter pecan swirl iced cappuccino with whole milk large,8,g,25,mg,390,g,63,g,11,g,4.5,g,0,g,0,g,60,g,,
268,dunkin donuts,butter pecan swirl iced cappuccino with whole milk medium,6,g,20,mg,290,g,47,g,8,g,3.5,g,0,g,0,g,45,g,,
269,dunkin donuts,butter pecan swirl iced cappuccino with whole milk small,4,g,15,mg,190,g,32,g,5,g,2.5,g,0,g,0,g,30,g,,
270,dunkin donuts,butter pecan swirl iced coffee with black large,0,g,0,mg,280,g,50,g,4,g,0,g,0,g,0,g,48,g,,
271,dunkin donuts,butter pecan swirl iced coffee with black medium,0,g,0,mg,210,g,38,g,3,g,0,g,0,g,0,g,36,g,,
272,dunkin donuts,butter pecan swirl iced coffee with black small,0,g,0,mg,140,g,25,g,2,g,0,g,0,g,0,g,24,g,,
273,dunkin donuts,butter pecan swirl iced coffee with cream large,12,g,35,mg,320,g,52,g,5,g,6,g,0,g,0,g,50,g,,
274,dunkin donuts,butter pecan swirl iced coffee with cream medium,9,g,30,mg,240,g,39,g,4,g,4.5,g,0,g,0,g,37,g,,
275,dunkin donuts,butter pecan swirl iced coffee with cream small,6,g,20,mg,160,g,26,g,3,g,3,g,0,g,0,g,25,g,,
276,dunkin donuts,butter pecan swirl iced latte with skim milk large,0.5,g,10,mg,440,g,70,g,16,g,0,g,0,g,0,g,66,g,,
277,dunkin donuts,butter pecan swirl iced latte with skim milk medium,0,g,5,mg,330,g,52,g,12,g,0,g,0,g,0,g,50,g,,
278,dunkin donuts,butter pecan swirl iced latte with skim milk small,0,g,5,mg,220,g,35,g,8,g,0,g,0,g,0,g,33,g,,
279,dunkin donuts,butter pecan swirl iced latte with whole milk large,12,g,40,mg,440,g,69,g,15,g,7,g,0,g,0,g,66,g,,
280,dunkin donuts,butter pecan swirl iced latte with whole milk medium,9,g,30,mg,330,g,52,g,11,g,5,g,0,g,0,g,49,g,,
281,dunkin donuts,butter pecan swirl iced latte with whole milk small,6,g,20,mg,220,g,35,g,7,g,3.5,g,0,g,0,g,33,g,,
282,dunkin donuts,butter pecan swirl iced macchiato with skim milk large,0,g,5,mg,390,g,64,g,12,g,0,g,0,g,0,g,60,g,,
283,dunkin donuts,butter pecan swirl iced macchiato with skim milk medium,0,g,5,mg,290,g,48,g,9,g,0,g,0,g,0,g,45,g,,
284,dunkin donuts,butter pecan swirl iced macchiato with skim milk small,0,g,5,mg,200,g,33,g,6,g,0,g,0,g,0,g,30,g,,
285,dunkin donuts,butter pecan swirl iced macchiato with whole milk large,8,g,25,mg,390,g,64,g,11,g,4.5,g,0,g,0,g,60,g,,
286,dunkin donuts,butter pecan swirl iced macchiato with whole milk medium,6,g,20,mg,300,g,48,g,8,g,3.5,g,0,g,0,g,45,g,,
287,dunkin donuts,butter pecan swirl iced macchiato with whole milk small,4,g,15,mg,200,g,32,g,6,g,2.5,g,0,g,0,g,30,g,,
288,dunkin donuts,butter spread with canola oil,11,g,15,mg,85,g,0,g,0,g,4,g,0,g,0,g,0,g,,
289,dunkin donuts,butternut donut,21,g,20,mg,320,g,57,g,4,g,10,g,0,g,1,g,34,g,,
290,dunkin donuts,butternut munchkins,4,g,5,mg,70,g,12,g,1,g,2,g,0,g,0,g,7,g,,
291,dunkin donuts,cafe au lait with skim milk large,0,g,5,mg,110,g,12,g,9,g,0,g,0,g,0,g,12,g,,
292,dunkin donuts,cafe au lait with skim milk medium,0,g,5,mg,80,g,9,g,7,g,0,g,0,g,0,g,9,g,,
293,dunkin donuts,cafe au lait with skim milk small,0,g,0,mg,55,g,6,g,4,g,0,g,0,g,0,g,6,g,,
294,dunkin donuts,cafe au lait with whole milk large,8,g,25,mg,110,g,12,g,8,g,4.5,g,0,g,0,g,12,g,,
295,dunkin donuts,cafe au lait with whole milk medium,6,g,20,mg,85,g,9,g,6,g,3.5,g,0,g,0,g,9,g,,
296,dunkin donuts,cafe au lait with whole milk small,4,g,10,mg,55,g,6,g,4,g,2.5,g,0,g,0,g,6,g,,
297,dunkin donuts,cafe con leche large,12,g,35,mg,170,g,47,g,12,g,7,g,0,g,0,g,46,g,,
298,dunkin donuts,cafe con leche medium,9,g,25,mg,125,g,35,g,9,g,5,g,0,g,0,g,34,g,,
299,dunkin donuts,cafe con leche small,6,g,20,mg,85,g,23,g,6,g,3.5,g,0,g,0,g,23,g,,
300,dunkin donuts,cappuccino with skim milk large,0,g,5,mg,115,g,13,g,8,g,0,g,0,g,0,g,12,g,,
301,dunkin donuts,cappuccino with skim milk medium,0,g,5,mg,85,g,10,g,6,g,0,g,0,g,0,g,9,g,,
302,dunkin donuts,cappuccino with skim milk small,0,g,0,mg,55,g,7,g,4,g,0,g,0,g,0,g,6,g,,
303,dunkin donuts,cappuccino with skim milk and sugar large,0,g,5,mg,115,g,48,g,8,g,0,g,0,g,0,g,47,g,,
304,dunkin donuts,cappuccino with skim milk and sugar medium,0,g,5,mg,85,g,36,g,6,g,0,g,0,g,0,g,35,g,,
305,dunkin donuts,cappuccino with skim milk and sugar small,0,g,0,mg,55,g,24,g,4,g,0,g,0,g,0,g,23,g,,
306,dunkin donuts,cappuccino with whole milk large,8,g,25,mg,115,g,13,g,8,g,4.5,g,0,g,0,g,12,g,,
307,dunkin donuts,cappuccino with whole milk medium,6,g,20,mg,85,g,10,g,6,g,3.5,g,0,g,0,g,9,g,,
308,dunkin donuts,cappuccino with whole milk small,4,g,10,mg,60,g,7,g,4,g,2.5,g,0,g,0,g,6,g,,
309,dunkin donuts,cappuccino with whole milk and sugar large,8,g,25,mg,115,g,48,g,8,g,4.5,g,0,g,0,g,46,g,,
310,dunkin donuts,cappuccino with whole milk and sugar medium,6,g,20,mg,85,g,36,g,6,g,3.5,g,0,g,0,g,35,g,,
311,dunkin donuts,cappuccino with whole milk and sugar small,4,g,10,mg,60,g,24,g,4,g,2.5,g,0,g,0,g,23,g,,
312,dunkin donuts,caramel swirl frozen chocolate large,17,g,40,mg,380,g,176,g,11,g,12,g,0,g,1,g,165,g,,
313,dunkin donuts,caramel swirl frozen chocolate medium,14,g,35,mg,290,g,135,g,9,g,10,g,0,g,1,g,126,g,,
314,dunkin donuts,caramel swirl frozen chocolate small,11,g,30,mg,200,g,95,g,6,g,8,g,0,g,1,g,88,g,,
315,dunkin donuts,caramel swirl frozen coffee with cream large,40,g,130,mg,290,g,180,g,10,g,22,g,1.5,g,0,g,172,g,,
316,dunkin donuts,caramel swirl frozen coffee with cream medium,31,g,100,mg,220,g,139,g,8,g,17,g,1,g,0,g,132,g,,
317,dunkin donuts,caramel swirl frozen coffee with cream small,22,g,70,mg,160,g,97,g,6,g,12,g,0.5,g,0,g,92,g,,
318,dunkin donuts,caramel swirl frozen coffee with skim milk large,5,g,25,mg,240,g,184,g,11,g,3.5,g,0,g,0,g,176,g,,
319,dunkin donuts,caramel swirl frozen coffee with skim milk medium,4.5,g,25,mg,180,g,142,g,9,g,3,g,0,g,0,g,135,g,,
320,dunkin donuts,caramel swirl frozen coffee with skim milk small,4.5,g,20,mg,130,g,99,g,6,g,3,g,0,g,0,g,94,g,,
321,dunkin donuts,caramel swirl frozen coffee with whole milk large,11,g,40,mg,240,g,184,g,11,g,7,g,0,g,0,g,175,g,,
322,dunkin donuts,caramel swirl frozen coffee with whole milk medium,9,g,35,mg,180,g,141,g,8,g,6,g,0,g,0,g,134,g,,
323,dunkin donuts,caramel swirl frozen coffee with whole milk small,8,g,30,mg,130,g,99,g,6,g,4.5,g,0,g,0,g,94,g,,
324,dunkin donuts,caramel swirl hot cappuccino with skim milk large,0,g,10,mg,180,g,65,g,11,g,0,g,0,g,0,g,63,g,,
325,dunkin donuts,caramel swirl hot cappuccino with skim milk medium,0,g,5,mg,135,g,49,g,8,g,0,g,0,g,0,g,47,g,,
326,dunkin donuts,caramel swirl hot cappuccino with skim milk small,0,g,5,mg,90,g,33,g,6,g,0,g,0,g,0,g,32,g,,
327,dunkin donuts,caramel swirl hot cappuccino with whole milk large,8,g,30,mg,180,g,65,g,11,g,4.5,g,0,g,0,g,63,g,,
328,dunkin donuts,caramel swirl hot cappuccino with whole milk medium,6,g,20,mg,135,g,48,g,8,g,3.5,g,0,g,0,g,47,g,,
329,dunkin donuts,caramel swirl hot cappuccino with whole milk small,4,g,15,mg,90,g,32,g,5,g,2.5,g,0,g,0,g,31,g,,
330,dunkin donuts,caramel swirl hot coffee with black extra large,0,g,5,mg,95,g,64,g,4,g,0,g,0,g,0,g,64,g,,
331,dunkin donuts,caramel swirl hot coffee with black large,0,g,5,mg,75,g,52,g,3,g,0,g,0,g,0,g,51,g,,
332,dunkin donuts,caramel swirl hot coffee with black medium,0,g,5,mg,60,g,39,g,3,g,0,g,0,g,0,g,38,g,,
333,dunkin donuts,caramel swirl hot coffee with black small,0,g,0,mg,40,g,26,g,2,g,0,g,0,g,0,g,26,g,,
334,dunkin donuts,caramel swirl hot coffee with cream extra large,15,g,50,mg,150,g,67,g,6,g,8,g,0,g,0,g,66,g,,
335,dunkin donuts,caramel swirl hot coffee with cream large,12,g,40,mg,120,g,53,g,5,g,6,g,0,g,0,g,53,g,,
336,dunkin donuts,caramel swirl hot coffee with cream medium,9,g,30,mg,90,g,40,g,4,g,4.5,g,0,g,0,g,40,g,,
337,dunkin donuts,caramel swirl hot coffee with cream small,6,g,20,mg,60,g,27,g,3,g,3,g,0,g,0,g,26,g,,
338,dunkin donuts,caramel swirl hot latte with skim milk large,0,g,10,mg,230,g,71,g,15,g,0,g,0,g,0,g,69,g,,
339,dunkin donuts,caramel swirl hot latte with skim milk medium,0,g,10,mg,170,g,53,g,11,g,0,g,0,g,0,g,52,g,,
340,dunkin donuts,caramel swirl hot latte with skim milk small,0,g,5,mg,115,g,36,g,8,g,0,g,0,g,0,g,35,g,,
341,dunkin donuts,caramel swirl hot latte with whole milk large,12,g,40,mg,240,g,70,g,14,g,7,g,0,g,0,g,69,g,,
342,dunkin donuts,caramel swirl hot latte with whole milk medium,9,g,30,mg,180,g,53,g,11,g,5,g,0,g,0,g,52,g,,
343,dunkin donuts,caramel swirl hot latte with whole milk small,6,g,20,mg,120,g,35,g,7,g,3.5,g,0,g,0,g,34,g,,
344,dunkin donuts,caramel swirl hot macchiato with skim milk large,0,g,10,mg,190,g,66,g,11,g,0,g,0,g,0,g,63,g,,
345,dunkin donuts,caramel swirl hot macchiato with skim milk medium,0,g,5,mg,140,g,49,g,8,g,0,g,0,g,0,g,47,g,,
346,dunkin donuts,caramel swirl hot macchiato with skim milk small,0,g,5,mg,95,g,33,g,6,g,0,g,0,g,0,g,32,g,,
347,dunkin donuts,caramel swirl hot macchiato with whole milk large,8,g,30,mg,190,g,65,g,11,g,4.5,g,0,g,0,g,63,g,,
348,dunkin donuts,caramel swirl hot macchiato with whole milk medium,6,g,20,mg,140,g,49,g,8,g,3.5,g,0,g,0,g,47,g,,
349,dunkin donuts,caramel swirl hot macchiato with whole milk small,4,g,15,mg,95,g,33,g,5,g,2.5,g,0,g,0,g,31,g,,
350,dunkin donuts,caramel swirl iced cappuccino with skim milk large,0,g,10,mg,200,g,65,g,11,g,0,g,0,g,0,g,63,g,,
351,dunkin donuts,caramel swirl iced cappuccino with skim milk medium,0,g,5,mg,150,g,49,g,8,g,0,g,0,g,0,g,47,g,,
352,dunkin donuts,caramel swirl iced cappuccino with skim milk small,0,g,5,mg,100,g,33,g,6,g,0,g,0,g,0,g,32,g,,
353,dunkin donuts,caramel swirl iced cappuccino with whole milk large,8,g,30,mg,200,g,65,g,11,g,4.5,g,0,g,0,g,63,g,,
354,dunkin donuts,caramel swirl iced cappuccino with whole milk medium,6,g,20,mg,150,g,48,g,8,g,3.5,g,0,g,0,g,47,g,,
355,dunkin donuts,caramel swirl iced cappuccino with whole milk small,4,g,15,mg,100,g,32,g,5,g,2.5,g,0,g,0,g,31,g,,
356,dunkin donuts,caramel swirl iced coffee large,0,g,5,mg,85,g,52,g,3,g,0,g,0,g,0,g,51,g,,
357,dunkin donuts,caramel swirl iced coffee medium,0,g,5,mg,65,g,39,g,3,g,0,g,0,g,0,g,38,g,,
358,dunkin donuts,caramel swirl iced coffee small,0,g,0,mg,45,g,26,g,2,g,0,g,0,g,0,g,26,g,,
359,dunkin donuts,caramel swirl iced coffee with cream large,12,g,40,mg,130,g,53,g,5,g,6,g,0,g,0,g,53,g,,
360,dunkin donuts,caramel swirl iced coffee with cream medium,9,g,30,mg,95,g,40,g,4,g,4.5,g,0,g,0,g,40,g,,
361,dunkin donuts,caramel swirl iced coffee with cream small,6,g,20,mg,65,g,27,g,3,g,3,g,0,g,0,g,26,g,,
362,dunkin donuts,caramel swirl iced latte with skim milk large,0,g,10,mg,250,g,71,g,15,g,0,g,0,g,0,g,69,g,,
363,dunkin donuts,caramel swirl iced latte with skim milk medium,0,g,10,mg,190,g,53,g,11,g,0,g,0,g,0,g,52,g,,
364,dunkin donuts,caramel swirl iced latte with skim milk small,0,g,5,mg,125,g,36,g,8,g,0,g,0,g,0,g,35,g,,
365,dunkin donuts,caramel swirl iced latte with whole milk large,12,g,40,mg,250,g,70,g,14,g,7,g,0,g,0,g,69,g,,
366,dunkin donuts,caramel swirl iced latte with whole milk medium,9,g,30,mg,190,g,53,g,11,g,5,g,0,g,0,g,52,g,,
367,dunkin donuts,caramel swirl iced latte with whole milk small,6,g,20,mg,125,g,35,g,7,g,3.5,g,0,g,0,g,34,g,,
368,dunkin donuts,caramel swirl iced macchiato with skim milk large,0,g,10,mg,200,g,66,g,11,g,0,g,0,g,0,g,63,g,,
369,dunkin donuts,caramel swirl iced macchiato with skim milk medium,0,g,5,mg,150,g,49,g,8,g,0,g,0,g,0,g,47,g,,
370,dunkin donuts,caramel swirl iced macchiato with skim milk small,0,g,5,mg,105,g,33,g,6,g,0,g,0,g,0,g,32,g,,
371,dunkin donuts,caramel swirl iced macchiato with whole milk large,8,g,30,mg,200,g,65,g,11,g,4.5,g,0,g,0,g,63,g,,
372,dunkin donuts,caramel swirl iced macchiato with whole milk medium,6,g,20,mg,150,g,49,g,8,g,3.5,g,0,g,0,g,47,g,,
373,dunkin donuts,caramel swirl iced macchiato with whole milk small,4,g,15,mg,105,g,33,g,5,g,2.5,g,0,g,0,g,31,g,,
374,dunkin donuts,chai hot latte with skim milk large,0.5,g,5,mg,200,g,58,g,13,g,0,g,0,g,2,g,54,g,,
375,dunkin donuts,chai hot latte with skim milk medium,0,g,5,mg,150,g,44,g,10,g,0,g,0,g,2,g,41,g,,
376,dunkin donuts,chai hot latte with skim milk small,0,g,5,mg,100,g,29,g,7,g,0,g,0,g,1,g,27,g,,
377,dunkin donuts,chai hot latte with whole milk large,12,g,35,mg,200,g,57,g,12,g,7,g,0,g,2,g,54,g,,
378,dunkin donuts,chai hot latte with whole milk medium,9,g,25,mg,150,g,43,g,9,g,5,g,0,g,2,g,40,g,,
379,dunkin donuts,chai hot latte with whole milk small,6,g,20,mg,100,g,29,g,6,g,3.5,g,0,g,1,g,27,g,,
380,dunkin donuts,chai iced latte with skim milk large,0.5,g,5,mg,210,g,58,g,13,g,0,g,0,g,2,g,54,g,,
381,dunkin donuts,chai iced latte with skim milk medium,0,g,5,mg,160,g,44,g,10,g,0,g,0,g,2,g,41,g,,
382,dunkin donuts,chai iced latte with skim milk small,0,g,5,mg,105,g,29,g,7,g,0,g,0,g,1,g,27,g,,
383,dunkin donuts,chai iced latte with whole milk large,12,g,35,mg,220,g,57,g,12,g,7,g,0,g,2,g,54,g,,
384,dunkin donuts,chai iced latte with whole milk medium,9,g,25,mg,160,g,43,g,9,g,5,g,0,g,2,g,40,g,,
385,dunkin donuts,chai iced latte with whole milk small,6,g,20,mg,110,g,29,g,6,g,3.5,g,0,g,1,g,27,g,,
386,dunkin donuts,cherry blossom donut,12,g,0,mg,290,g,40,g,4,g,5,g,0,g,1,g,18,g,,
387,dunkin donuts,chicken biscuit sandwich,22,g,45,mg,1080,g,46,g,21,g,11,g,0,g,1,g,3,g,,
388,dunkin donuts,chicken croissant sandwich,36,g,65,mg,1240,g,55,g,28,g,14,g,0,g,2,g,9,g,,
389,dunkin donuts,chicken bacon and cheese croissant stuffer,18,g,55,mg,710,g,29,g,14,g,10,g,0,g,3,g,6,g,,
390,dunkin donuts,chocolate butternut donut,23,g,0,mg,420,g,55,g,4,g,10,g,0,g,2,g,32,g,,
391,dunkin donuts,chocolate chip muffin,21,g,65,mg,400,g,85,g,7,g,6,g,0,g,2,g,49,g,,
392,dunkin donuts,chocolate coconut donut,23,g,0,mg,420,g,48,g,4,g,11,g,0,g,1,g,26,g,,
393,dunkin donuts,chocolate creme donut,14,g,0,mg,300,g,36,g,5,g,6,g,0,g,1,g,14,g,,
394,dunkin donuts,chocolate creme stick,23,g,0,mg,450,g,58,g,6,g,9,g,0,g,2,g,33,g,,
395,dunkin donuts,chocolate dipped french cruller,15,g,50,mg,150,g,33,g,3,g,7,g,0,g,0,g,20,g,,
396,dunkin donuts,chocolate frosted cake donut,20,g,20,mg,340,g,41,g,4,g,9,g,0,g,1,g,21,g,,
397,dunkin donuts,chocolate frosted donut,11,g,0,mg,290,g,34,g,4,g,4.5,g,0,g,1,g,13,g,,
398,dunkin donuts,chocolate frosted with chocolate sprinkles donut,12,g,0,mg,290,g,36,g,5,g,5,g,0,g,1,g,15,g,,
399,dunkin donuts,chocolate frosted with sprinkles donut,12,g,0,mg,290,g,36,g,4,g,5,g,0,g,1,g,15,g,,
400,dunkin donuts,chocolate headlight donut,14,g,0,mg,310,g,41,g,5,g,6,g,0,g,1,g,19,g,,
401,dunkin donuts,chocolate long john,15,g,0,mg,400,g,41,g,6,g,6,g,0,g,1,g,16,g,,
402,dunkin donuts,chocolatey plus minty taste iced coffee,8,g,30,mg,180,g,39,g,8,g,4.5,g,0,g,1,g,37,g,,
403,dunkin donuts,cinnamon donut,20,g,20,mg,320,g,34,g,4,g,9,g,0,g,1,g,13,g,,
404,dunkin donuts,cinnamon munchkins,3.5,g,5,mg,70,g,6,g,1,g,1.5,g,0,g,0,g,2,g,,
405,dunkin donuts,cinnamon raisin bagel,1,g,0,mg,510,g,67,g,11,g,0,g,0,g,4,g,13,g,,
406,dunkin donuts,cinnamon stick,30,g,20,mg,390,g,34,g,4,g,14,g,0,g,1,g,13,g,,
407,dunkin donuts,classic plain cream cheese spread,12,g,40,mg,200,g,3,g,2,g,8,g,0,g,0,g,3,g,,
408,dunkin donuts,coconut donut,21,g,20,mg,320,g,50,g,4,g,11,g,0,g,1,g,28,g,,
409,dunkin donuts,coffee cake muffin,24,g,65,mg,370,g,88,g,7,g,8,g,0,g,2,g,51,g,,
410,dunkin donuts,coffee roll,19,g,0,mg,440,g,48,g,7,g,8,g,0,g,2,g,17,g,,
411,dunkin donuts,cold brew coffee large,0,g,0,mg,20,g,0,g,1,g,0,g,0,g,0,g,0,g,,
412,dunkin donuts,cold brew coffee medium,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g,,
413,dunkin donuts,cold brew coffee small,0,g,0,mg,10,g,0,g,0,g,0,g,0,g,0,g,0,g,,
414,dunkin donuts,cold brew coffee with cream large,12,g,35,mg,65,g,2,g,2,g,6,g,0,g,0,g,2,g,,
415,dunkin donuts,cold brew coffee with cream medium,9,g,25,mg,45,g,1,g,2,g,4.5,g,0,g,0,g,1,g,,
416,dunkin donuts,cold brew coffee with cream small,6,g,20,mg,30,g,1,g,1,g,3,g,0,g,0,g,1,g,,
417,dunkin donuts,cold brew coffee with cream and sugar large,12,g,35,mg,65,g,37,g,2,g,6,g,0,g,0,g,36,g,,
418,dunkin donuts,cold brew coffee with cream and sugar medium,9,g,25,mg,45,g,27,g,2,g,4.5,g,0,g,0,g,27,g,,
419,dunkin donuts,cold brew coffee with cream and sugar small,6,g,20,mg,30,g,18,g,1,g,3,g,0,g,0,g,18,g,,
420,dunkin donuts,cold brew with sweet cold foam and cream large,16,g,50,mg,95,g,20,g,3,g,9,g,0.5,g,0,g,18,g,,
421,dunkin donuts,cold brew with sweet cold foam and cream medium,11,g,35,mg,65,g,14,g,2,g,6,g,0,g,0,g,12,g,,
422,dunkin donuts,cold brew with sweet cold foam and cream small,8,g,25,mg,50,g,13,g,2,g,4.5,g,0,g,0,g,12,g,,
423,dunkin donuts,cold brew with sweet cold foam black large,4,g,10,mg,50,g,18,g,2,g,2.5,g,0,g,0,g,16,g,,
