,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Polyunsaturated Fat Amount,Polyunsaturated Fat Unit
222,baja fresh,nachos carnitas and black beans large,101,g,245,mg,3050,g,172,g,81,g,43,g,2,g,39,g,0,g,,
223,baja fresh,nachos cheese and black beans,54,g,90,mg,1260,g,100,g,31,g,22,g,1,g,23,g,0,g,,
224,baja fresh,nachos cheese and black beans large,96,g,175,mg,2410,g,161,g,59,g,41,g,2,g,38,g,0,g,,
225,baja fresh,nachos cheese and pinto beans,54,g,90,mg,1230,g,102,g,31,g,22,g,1,g,23,g,0,g,,
226,baja fresh,nachos cheese and pinto beans large,96,g,175,mg,2360,g,164,g,59,g,41,g,2,g,39,g,0,g,,
227,baja fresh,nachos chicken and black beans,60,g,135,mg,1420,g,101,g,48,g,23,g,1,g,23,g,0,g,,
228,baja fresh,nachos chicken and black beans large,105,g,250,mg,2660,g,162,g,86,g,43,g,2,g,39,g,0,g,,
229,baja fresh,nachos chicken and pinto beans,60,g,135,mg,1390,g,102,g,48,g,23,g,1,g,23,g,0,g,,
230,baja fresh,nachos chicken and pinto beans large,106,g,250,mg,2610,g,165,g,86,g,43,g,2,g,39,g,0,g,,
231,baja fresh,nachos shrimp and black beans,59,g,215,mg,2050,g,102,g,45,g,23,g,1,g,23,g,0,g,,
232,baja fresh,nachos shrimp and black beans large,104,g,370,mg,3600,g,164,g,79,g,43,g,2,g,39,g,0,g,,
233,baja fresh,nachos shrimp and pinto beans,59,g,215,mg,2020,g,103,g,45,g,23,g,1,g,23,g,0,g,,
234,baja fresh,nachos shrimp and pinto beans large,104,g,370,mg,3540,g,166,g,80,g,43,g,2,g,39,g,0,g,,
235,baja fresh,nachos steak and black beans,60,g,130,mg,1390,g,101,g,48,g,23,g,1,g,23,g,0,g,,
236,baja fresh,nachos steak and black beans large,105,g,245,mg,2630,g,162,g,85,g,44,g,2,g,39,g,0,g,,
237,baja fresh,nachos steak and pinto beans,60,g,130,mg,1360,g,102,g,48,g,23,g,1,g,23,g,0,g,,
238,baja fresh,nachos steak and pinto beans large,105,g,245,mg,2570,g,165,g,85,g,44,g,2,g,39,g,0,g,,
239,baja fresh,nachos veggie and black beans,55,g,90,mg,1340,g,106,g,32,g,22,g,1,g,24,g,0,g,,
240,baja fresh,nachos veggie and black beans large,98,g,175,mg,2550,g,170,g,60,g,41,g,2,g,40,g,0,g,,
241,baja fresh,nachos veggie and pinto beans large,98,g,175,mg,2490,g,173,g,60,g,41,g,2,g,45,g,0,g,,
242,baja fresh,nachos veggies and pinto beans,55,g,90,mg,1320,g,107,g,32,g,22,g,1,g,24,g,0,g,,
243,baja fresh,nachos wahoo and black beans,57,g,135,mg,1490,g,101,g,43,g,22,g,1,g,23,g,0,g,,
244,baja fresh,nachos wahoo and black beans large,104,g,270,mg,2880,g,162,g,82,g,42,g,2,g,39,g,0,g,,
245,baja fresh,nachos wahoo and pinto beans,58,g,135,mg,1460,g,102,g,43,g,22,g,1,g,23,g,0,g,,
246,baja fresh,nachos wahoo and pinto beans large,104,g,270,mg,2830,g,165,g,83,g,42,g,2,g,39,g,0,g,,
247,baja fresh,pibb xtra 20 oz,0,g,0,mg,100,g,71,g,0,g,0,g,0,g,0,g,0,g,,
248,baja fresh,pibb xtra 32 oz,0,g,0,mg,160,g,114,g,0,g,0,g,0,g,0,g,0,g,,
249,baja fresh,pico de gallo,0,g,0,mg,120,g,1,g,0,g,0,g,0,g,0,g,0,g,,
250,baja fresh,pinto beans,0,g,0,mg,95,g,5,g,2,g,0,g,0,g,2,g,0,g,,
251,baja fresh,powerade fruit punch 20 oz,0,g,0,mg,210,g,43,g,0,g,0,g,0,g,0,g,0,g,,
252,baja fresh,powerade fruit punch 32 oz,0,g,0,mg,340,g,69,g,0,g,0,g,0,g,0,g,0,g,,
253,baja fresh,powerade lemon lime 20 oz,0,g,0,mg,210,g,41,g,0,g,0,g,0,g,0,g,0,g,,
254,baja fresh,powerade lemon lime 32 oz,0,g,0,mg,340,g,65,g,0,g,0,g,0,g,0,g,0,g,,
255,baja fresh,powerade mountain blast 20 oz,0,g,0,mg,200,g,41,g,0,g,0,g,0,g,0,g,0,g,,
256,baja fresh,powerade mountain blast 32 oz,0,g,0,mg,320,g,65,g,0,g,0,g,0,g,0,g,0,g,,
257,baja fresh,primo taco,13,g,55,mg,460,g,15,g,18,g,5,g,0,g,2,g,0,g,,
258,baja fresh,pronto guacamole,10,g,0,mg,220,g,7,g,2,g,1.5,g,0,g,5,g,0,g,,
259,baja fresh,pronto nachos,23,g,45,mg,780,g,39,g,15,g,10,g,0,g,10,g,0,g,,
260,baja fresh,pronto queso,14,g,45,mg,1300,g,5,g,9,g,9,g,0,g,0,g,0,g,,
261,baja fresh,pronto romaine and kale salad,4,g,5,mg,320,g,11,g,4,g,1.5,g,0,g,3,g,0,g,,
262,baja fresh,quesadilla carnitas,76,g,250,mg,2310,g,59,g,66,g,37,g,0,g,4,g,0,g,,
263,baja fresh,quesadilla cheese,71,g,180,mg,1670,g,48,g,44,g,35,g,0,g,3,g,0,g,,
264,baja fresh,quesadilla chicken,80,g,255,mg,1920,g,49,g,71,g,37,g,0,g,3,g,0,g,,
265,baja fresh,quesadilla shrimp,79,g,370,mg,2860,g,51,g,65,g,36,g,0,g,3,g,0,g,,
266,baja fresh,quesadilla steak,80,g,250,mg,1880,g,49,g,70,g,37,g,0,g,3,g,0,g,,
267,baja fresh,quesadilla veggies,72,g,180,mg,1800,g,57,g,45,g,35,g,0,g,5,g,0,g,,
268,baja fresh,quesadilla wahoo,78,g,275,mg,2140,g,49,g,68,g,36,g,0,g,3,g,0,g,,
269,baja fresh,queso,37,g,115,mg,3470,g,13,g,25,g,23,g,2,g,1,g,0,g,,
270,baja fresh,ranch,10,g,15,mg,210,g,1,g,1,g,2.5,g,0,g,0,g,0,g,,
271,baja fresh,red flash 20 oz,0,g,0,mg,120,g,77,g,0,g,0,g,0,g,0,g,0,g,,
272,baja fresh,red flash 32 oz,0,g,0,mg,190,g,122,g,0,g,0,g,0,g,0,g,0,g,,
273,baja fresh,rice and beans plate black beans,13,g,5,mg,1830,g,91,g,25,g,3.5,g,0,g,20,g,0,g,,
274,baja fresh,rice and beans plate pinto beans,13,g,5,mg,1710,g,96,g,25,g,3,g,0,g,21,g,0,g,,
275,baja fresh,rice bean and cheese black bean,39,g,70,mg,1900,g,89,g,34,g,18,g,1,g,11,g,0,g,,
276,baja fresh,rice bean and cheese pinto beans,39,g,70,mg,1850,g,92,g,35,g,18,g,1,g,11,g,0,g,,
277,baja fresh,roasted corn,1.5,g,0,mg,0,g,14,g,2,g,0,g,0,g,4,g,0,g,,
278,baja fresh,romaine lettuce,0,g,0,mg,10,g,5,g,2,g,0,g,0,g,3,g,0,g,,
279,baja fresh,salsa baja,0,g,0,mg,180,g,1,g,0,g,0,g,0,g,0,g,0,g,,
280,baja fresh,salsa roja,0,g,0,mg,135,g,2,g,0,g,0,g,0,g,0,g,0,g,,
281,baja fresh,salsa verde,0,g,0,mg,210,g,2,g,0,g,0,g,0,g,0,g,0,g,,
282,baja fresh,sausage,30,g,70,mg,580,g,0,g,14,g,11,g,0,g,0,g,0,g,,
283,baja fresh,seagrams ginger ale reduced calorie 20 oz,0,g,0,mg,80,g,46,g,0,g,0,g,0,g,0,g,0,g,,
284,baja fresh,seagrams ginger ale reduced calorie 32 oz,0,g,0,mg,130,g,73,g,0,g,0,g,0,g,0,g,0,g,,
285,baja fresh,seagrams ginger ale 20 oz,0,g,0,mg,80,g,66,g,0,g,0,g,0,g,0,g,0,g,,
286,baja fresh,seagrams ginger ale 32 oz,0,g,0,mg,130,g,105,g,0,g,0,g,0,g,0,g,0,g,,
287,baja fresh,seagrams tonic water 20 oz,0,g,0,mg,85,g,60,g,0,g,0,g,0,g,0,g,0,g,,
288,baja fresh,seagrams tonic water 32 oz,0,g,0,mg,135,g,96,g,0,g,0,g,0,g,0,g,0,g,,
289,baja fresh,shrimp,2.5,g,65,mg,400,g,1,g,7,g,0,g,0,g,0,g,0,g,,
290,baja fresh,side salad,4,g,5,mg,310,g,11,g,4,g,1.5,g,0,g,3,g,0,g,,
291,baja fresh,side rice and black beans,11,g,0,mg,1750,g,90,g,23,g,2,g,0,g,20,g,0,g,,
292,baja fresh,side rice and pinto beans,11,g,0,mg,1630,g,95,g,23,g,2,g,0,g,21,g,0,g,,
293,baja fresh,six chile salsa crema,1.5,g,5,mg,140,g,2,g,1,g,1,g,0,g,0,g,0,g,,
294,baja fresh,six chiles salsa,0,g,0,mg,190,g,2,g,0,g,0,g,0,g,0,g,0,g,,
295,baja fresh,smokey queso fundido,4.5,g,15,mg,430,g,2,g,3,g,3,g,0,g,0,g,0,g,,
296,baja fresh,sour cream,5,g,20,mg,15,g,1,g,1,g,3.5,g,0,g,0,g,0,g,,
297,baja fresh,sprite high yield 20 oz,0,g,0,mg,115,g,66,g,0,g,0,g,0,g,0,g,0,g,,
298,baja fresh,sprite high yield 32 oz,0,g,0,mg,180,g,105,g,0,g,0,g,0,g,0,g,0,g,,
299,baja fresh,sprite zero 20 oz,0,g,0,mg,75,g,0,g,0,g,0,g,0,g,0,g,0,g,,
300,baja fresh,sprite zero 32 oz,0,g,0,mg,120,g,0,g,0,g,0,g,0,g,0,g,0,g,,
301,baja fresh,sprite 20 oz,0,g,0,mg,120,g,71,g,0,g,0,g,0,g,0,g,0,g,,
302,baja fresh,sprite 32 oz,0,g,0,mg,190,g,114,g,0,g,0,g,0,g,0,g,0,g,,
303,baja fresh,steak,9,g,70,mg,210,g,1,g,26,g,2.5,g,0,g,0,g,0,g,,
304,baja fresh,tortilla soup,11,g,20,mg,920,g,24,g,8,g,3.5,g,0,g,4,g,0,g,,
305,baja fresh,tortilla strips,1.5,g,0,mg,30,g,6,g,1,g,0,g,0,g,1,g,0,g,,
306,baja fresh,tostada salad black beans,43,g,50,mg,1990,g,85,g,28,g,15,g,0,g,18,g,0,g,,
307,baja fresh,tostada salad carnitas and black beans,48,g,120,mg,2630,g,96,g,50,g,16,g,0,g,18,g,0,g,,
308,baja fresh,tostada salad carnitas and pinto beans,48,g,120,mg,2570,g,99,g,50,g,16,g,0,g,18,g,0,g,,
309,baja fresh,tostada salad chicken and black beans,53,g,125,mg,2240,g,86,g,55,g,17,g,0,g,18,g,0,g,,
310,baja fresh,tostada salad chicken and pinto beans,53,g,125,mg,2180,g,89,g,55,g,17,g,0,g,18,g,0,g,,
311,baja fresh,tostada salad pinto beans,43,g,50,mg,1930,g,87,g,28,g,15,g,0,g,18,g,0,g,,
312,baja fresh,tostada salad shrimp and black beans,51,g,240,mg,3180,g,87,g,48,g,16,g,0,g,18,g,0,g,,
313,baja fresh,tostada salad shrimp and pinto beans,51,g,240,mg,3120,g,90,g,48,g,16,g,0,g,18,g,0,g,,
314,baja fresh,tostada salad steak and black beans,52,g,120,mg,2200,g,86,g,54,g,17,g,0,g,18,g,0,g,,
315,baja fresh,tostada salad steak and pinto beans,53,g,120,mg,2150,g,88,g,54,g,17,g,0,g,18,g,0,g,,
316,baja fresh,tostada salad veggie and black beans,45,g,50,mg,2130,g,94,g,29,g,15,g,0,g,20,g,0,g,,
317,baja fresh,tostada salad veggie and pinto beans,45,g,50,mg,2070,g,96,g,29,g,15,g,0,g,20,g,0,g,,
318,baja fresh,tostada shell,21,g,0,mg,590,g,42,g,6,g,5,g,0,g,0,g,0,g,,
319,baja fresh,vanilla coke 20 oz,0,g,0,mg,70,g,77,g,0,g,0,g,0,g,0,g,0,g,,
320,baja fresh,vanilla coke 32 oz,0,g,0,mg,115,g,122,g,0,g,0,g,0,g,0,g,0,g,,
321,baja fresh,veggie burrito black beans,36,g,75,mg,1830,g,82,g,32,g,18,g,0.5,g,13,g,0,g,,
322,baja fresh,veggie burrito carnitas and black beans,41,g,145,mg,2470,g,93,g,54,g,20,g,0.5,g,13,g,0,g,,
323,baja fresh,veggie burrito carnitas and pinto beans,41,g,145,mg,2410,g,96,g,54,g,20,g,0.5,g,14,g,0,g,,
324,baja fresh,veggie burrito chicken and black beans,45,g,150,mg,2080,g,84,g,59,g,20,g,1,g,13,g,0,g,,
325,baja fresh,veggie burrito chicken and pinto beans,45,g,150,mg,2020,g,86,g,59,g,20,g,1,g,14,g,0,g,,
326,baja fresh,veggie burrito pinto beans,36,g,75,mg,1770,g,85,g,32,g,18,g,0.5,g,13,g,0,g,,
327,baja fresh,veggie burrito shrimp and black beans,44,g,265,mg,3020,g,85,g,53,g,20,g,1,g,13,g,0,g,,
328,baja fresh,veggie burrito shrimp and pinto beans,44,g,265,mg,3960,g,87,g,53,g,20,g,1,g,13,g,0,g,,
329,baja fresh,veggie burrito steak and black beans,45,g,145,mg,2040,g,83,g,58,g,21,g,1,g,13,g,0,g,,
330,baja fresh,veggie burrito steak and pinto beans,45,g,145,mg,1980,g,86,g,58,g,21,g,1,g,13,g,0,g,,
331,baja fresh,veggie burrito wahoo and black beans,43,g,170,mg,2300,g,83,g,56,g,20,g,1,g,13,g,0,g,,
332,baja fresh,veggie burrito wahoo and pinto beans,44,g,170,mg,2240,g,86,g,56,g,20,g,1,g,13,g,0,g,,
333,baja fresh,veggies,1.5,g,0,mg,135,g,9,g,1,g,0,g,0,g,2,g,0,g,,
334,baja fresh,vinaigrette,32,g,0,mg,390,g,5,g,0,g,5,g,0,g,0,g,0,g,,
335,baja fresh,wahoo,7,g,95,mg,470,g,1,g,24,g,1.5,g,0,g,0,g,0,g,,
336,baja fresh,wahoo crispy taco,15,g,20,mg,690,g,24,g,7,g,2.5,g,0,g,2,g,0,g,,
337,baja fresh,whole wheat tortilla 10 inch,5,g,0,mg,510,g,34,g,6,g,2,g,0,g,4,g,0,g,,
338,bakers drive thru,veggie wrap,20,g,20,mg,1480,g,99,g,17,g,6,g,0,g,10,g,6,g,,
339,bakers drive thru,oreo cookie milkshake regular,37,g,95,mg,490,g,83,g,12,g,21,g,0,g,1,g,65,g,,
340,bakers drive thru,chocolate milkshake regular,28,g,95,mg,330,g,77,g,11,g,19,g,0,g,1,g,63,g,,
341,bakers drive thru,butterfinger milkshake large,41,g,115,mg,420,g,96,g,14,g,27,g,0,g,0.5,g,80,g,,
342,bakers drive thru,cherry milkshake regular,27,g,95,mg,270,g,88,g,10,g,19,g,0,g,0,g,83,g,,
343,bakers drive thru,chocolate abuelita,7,g,0,mg,330,g,46,g,5,g,6,g,0,g,2,g,40,g,,
344,bakers drive thru,vanilla milkshake regular,27,g,95,mg,270,g,86,g,10,g,19,g,0,g,0,g,83,g,,
345,bakers drive thru,banana milkshake large,33,g,115,mg,520,g,85,g,12,g,25,g,0,g,0,g,79,g,,
346,bakers drive thru,hot or iced cappuccino,8,g,5,mg,240,g,33,g,10,g,8,g,0,g,0,g,31,g,,
347,bakers drive thru,vanilla iced coffee,3,g,10,mg,40,g,27,g,3,g,1.5,g,0,g,0,g,28,g,,
348,bakers drive thru,barqs root beer float,12,g,45,mg,115,g,58,g,3,g,7,g,0,g,0,g,54,g,,
349,bakers drive thru,strawberry milkshake regular,27,g,95,mg,280,g,67,g,11,g,19,g,0,g,0,g,64,g,,
350,bakers drive thru,strawberry milkshake large,33,g,115,mg,340,g,79,g,12,g,23,g,0,g,0,g,75,g,,
351,bakers drive thru,banana milkshake regular,27,g,95,mg,270,g,73,g,10,g,19,g,0,g,0,g,68,g,,
352,bakers drive thru,cherry milkshake large,33,g,115,mg,320,g,99,g,12,g,23,g,0,g,0,g,94,g,,
353,bakers drive thru,mango milkshake regular,24,g,85,mg,220,g,98,g,7,g,17,g,0,g,0,g,94,g,,
354,bakers drive thru,french vanilla coffee,6,g,0,mg,320,g,50,g,3,g,6,g,0,g,0.5,g,34,g,,
355,bakers drive thru,coca cola float,12,g,40,mg,115,g,57,g,3,g,8,g,0,g,0,g,56,g,,
356,bakers drive thru,caramel milkshake large,34,g,120,mg,330,g,100,g,12,g,23,g,0,g,0,g,96,g,,
357,bakers drive thru,mango milkshake large,30,g,105,mg,280,g,131,g,8,g,21,g,0,g,0,g,124,g,,
358,bakers drive thru,orange juice,1,g,0,mg,0,g,31,g,2,g,0,g,0,g,0,g,0,g,,
359,bakers drive thru,mokalita,5,g,0,mg,240,g,34,g,4,g,5,g,0,g,1,g,30,g,2,g
360,bakers drive thru,butterfinger milkshake regular,35,g,95,mg,370,g,84,g,13,g,23,g,0,g,0.5,g,69,g,,
361,bakers drive thru,caramel iced coffee,3,g,10,mg,40,g,28,g,3,g,1.5,g,0,g,0,g,28,g,,
362,bakers drive thru,chocolate milkshake large,34,g,115,mg,390,g,88,g,13,g,23,g,0,g,1,g,74,g,,
363,bakers drive thru,caramel milkshake regular,28,g,95,mg,270,g,88,g,11,g,19,g,0,g,0,g,85,g,,
364,bakers drive thru,snickers milkshake regular,38,g,100,mg,370,g,79,g,14,g,23,g,0,g,0.5,g,71,g,,
365,bakers drive thru,oreo cookie milkshake large,42,g,115,mg,550,g,95,g,14,g,25,g,0,g,1,g,76,g,,
366,bakers drive thru,plain iced coffee,4,g,10,mg,50,g,6,g,4,g,2.5,g,0,g,0,g,6,g,,
367,bakers drive thru,vanilla milkshake large,33,g,115,mg,320,g,98,g,12,g,23,g,0,g,0,g,94,g,,
368,bakers drive thru,snickers milkshake large,43,g,125,mg,430,g,91,g,15,g,27,g,0,g,0.5,g,82,g,,
369,bakers drive thru,latte,7,g,5,mg,220,g,31,g,9,g,7,g,0,g,0,g,28,g,,
370,bakers drive thru,chorizo and egg burrito,41,g,530,mg,1020,g,53,g,28,g,15,g,1.5,g,2,g,2,g,,
371,bakers drive thru,chorizo egg and potato taco 2 high,110,g,585,mg,2190,g,116,g,43,g,32,g,1.5,g,7,g,17,g,,
372,bakers drive thru,hash browns,38,g,0,mg,640,g,44,g,4,g,7,g,0,g,4,g,0,g,,
373,bakers drive thru,egg taco,16,g,250,mg,180,g,17,g,10,g,4.5,g,0,g,1,g,0,g,,
374,bakers drive thru,machaca taco,18,g,270,mg,590,g,20,g,18,g,5,g,0.5,g,0.5,g,0.5,g,,
375,bakers drive thru,power burrito high,82,g,545,mg,2110,g,122,g,53,g,24,g,0.5,g,10,g,18,g,,
376,bakers drive thru,machaca burrito,35,g,540,mg,1220,g,54,g,39,g,11,g,0,g,2,g,2,g,,
377,bakers drive thru,machaca burrito high,79,g,565,mg,2000,g,112,g,53,g,22,g,0.5,g,6,g,18,g,,
378,bakers drive thru,egg burrito,31,g,495,mg,870,g,52,g,25,g,10,g,0,g,2,g,2,g,,
379,bakers drive thru,chorizo egg and potato taco,33,g,280,mg,760,g,29,g,14,g,11,g,1.5,g,2,g,1,g,,
380,bakers drive thru,power burrito,38,g,520,mg,1530,g,75,g,40,g,13,g,0.5,g,8,g,3,g,,
381,bakers drive thru,egg sandwich high,68,g,290,mg,1550,g,91,g,31,g,21,g,0,g,5,g,21,g,,
382,bakers drive thru,chorizo egg and potato taco 2 low,103,g,560,mg,2050,g,102,g,33,g,28,g,1.5,g,7,g,1,g,,
383,bakers drive thru,machaca taco low,85,g,570,mg,2210,g,85,g,48,g,23,g,2,g,5,g,2,g,,
384,bakers drive thru,sausage and egg sandwich,50,g,320,mg,1220,g,35,g,32,g,17,g,0,g,2,g,5,g,,
385,bakers drive thru,sausage and egg burrito,44,g,540,mg,1210,g,53,g,41,g,15,g,0,g,3,g,2,g,,
386,bakers drive thru,egg burrito low,69,g,500,mg,1520,g,96,g,29,g,17,g,5,g,6,g,2,g,,
387,bakers drive thru,sausage and egg sandwich low,85,g,240,mg,1860,g,84,g,35,g,22,g,0.5,g,6,g,5,g,,
388,bakers drive thru,egg sandwich,24,g,265,mg,770,g,32,g,17,g,10,g,0,g,1,g,5,g,,
389,bakers drive thru,sausage and egg sandwich high,88,g,565,mg,2000,g,112,g,55,g,26,g,0.5,g,7,g,17,g,,
390,bakers drive thru,chorizo and egg burritos low,79,g,530,mg,1610,g,97,g,33,g,22,g,0.5,g,6,g,2,g,,
391,bakers drive thru,chorizo and egg burritos high,85,g,555,mg,1750,g,112,g,43,g,26,g,0.5,g,6,g,17,g,,
392,bakers drive thru,sausage and egg burrito low,82,g,540,mg,1860,g,97,g,45,g,22,g,0.5,g,7,g,2,g,,
393,bakers drive thru,2 eggs soft taco high,76,g,520,mg,1140,g,93,g,34,g,20,g,0.5,g,7,g,16,g,,
394,bakers drive thru,monterey egg sandwich high,67,g,290,mg,1640,g,82,g,30,g,21,g,0,g,6,g,21,g,,
395,bakers drive thru,machaca burrito low,73,g,540,mg,1870,g,98,g,43,g,18,g,0.5,g,6,g,2,g,,
396,bakers drive thru,machaca taco high,91,g,590,mg,2350,g,100,g,58,g,27,g,2,g,5,g,17,g,,
397,bakers drive thru,2 monterey egg tacos high,89,g,555,mg,2350,g,100,g,43,g,30,g,1.5,g,6,g,19,g,,
398,bakers drive thru,monterey egg sandwich low,61,g,265,mg,1510,g,78,g,20,g,17,g,0,g,6,g,5,g,,
399,bakers drive thru,monterey egg sandwich,21,g,150,mg,630,g,32,g,14,g,9,g,0,g,2,g,4,g,,
400,bakers drive thru,2 eggs taco low,70,g,495,mg,1010,g,79,g,24,g,16,g,0.5,g,7,g,0.5,g,,
401,bakers drive thru,egg burrito high,75,g,520,mg,1660,g,111,g,39,g,21,g,0.5,g,6,g,17,g,,
402,bakers drive thru,monterey egg taco,23,g,270,mg,590,g,20,g,16,g,9,g,0.5,g,0.5,g,0.5,g,,
403,bakers drive thru,power burrito low,76,g,520,mg,1980,g,107,g,43,g,20,g,0.5,g,10,g,2,g,,
404,bakers drive thru,sausage and egg burrito high,91,g,265,mg,1990,g,99,g,45,g,26,g,0.5,g,6,g,21,g,,
405,bakers drive thru,egg sandwich low,62,g,265,mg,1420,g,76,g,21,g,17,g,0,g,5,g,5,g,,
406,bakers drive thru,2 monterey egg tacos low,83,g,530,mg,2220,g,85,g,32,g,26,g,1.5,g,6,g,3,g,,
407,bakers drive thru,bean and cheese burrito,14,g,15,mg,1030,g,68,g,18,g,6,g,0,g,7,g,2,g,,
408,bakers drive thru,combination burrito,20,g,40,mg,1380,g,72,g,26,g,8,g,0.5,g,8,g,2,g,,
409,bakers drive thru,ground beef burrito,32,g,90,mg,1420,g,58,g,38,g,13,g,1,g,6,g,2,g,,
410,bakers drive thru,pollo asada burrito,17,g,80,mg,1620,g,74,g,37,g,6,g,0,g,3,g,2,g,,
411,bakers drive thru,beans rice and cheese burrito brc,17,g,15,mg,1610,g,93,g,20,g,6,g,0,g,8,g,2,g,,
412,bakers drive thru,beef barbacoa burrito,19,g,80,mg,1430,g,54,g,34,g,6,g,0,g,2,g,2,g,,
413,bakers drive thru,chicken burrito,18,g,50,mg,1310,g,53,g,24,g,7,g,0,g,2,g,2,g,,
414,bakers drive thru,red burrito,15,g,15,mg,1570,g,89,g,24,g,6,g,0,g,13,g,3,g,,
415,bakers drive thru,green burrito vegetarian,15,g,15,mg,1600,g,90,g,24,g,6,g,0,g,13,g,3,g,,
416,bakers drive thru,vegetarian combination burrito,14,g,15,mg,1260,g,76,g,28,g,6,g,0,g,11,g,2,g,,
417,bakers drive thru,chili cheese fries,54,g,45,mg,820,g,97,g,26,g,16,g,0.5,g,12,g,0.5,g,,
418,bakers drive thru,fries small,13,g,0,mg,15,g,31,g,3,g,2.5,g,0,g,3,g,0,g,,
419,bakers drive thru,fries medium,18,g,0,mg,20,g,41,g,5,g,3.5,g,0,g,4,g,0,g,,
420,bakers drive thru,frynormous fries,80,g,0,mg,100,g,188,g,21,g,15,g,0,g,20,g,0,g,,
421,bakers drive thru,fries large,37,g,0,mg,45,g,87,g,10,g,7,g,0,g,9,g,0,g,,
422,bakers drive thru,vegetarian chili cheese fries,52,g,35,mg,1030,g,107,g,31,g,16,g,0.5,g,15,g,0.5,g,,
423,bakers drive thru,junior meal low,13,g,0,mg,30,g,31,g,3,g,2.5,g,0,g,3,g,0,g,,
424,bakers drive thru,twin kitchen junior meal high,45,g,80,mg,800,g,122,g,30,g,12,g,0,g,6,g,56,g,,
425,bakers drive thru,junior meal high,13,g,0,mg,55,g,78,g,3,g,2.5,g,0,g,3,g,47,g,,
426,bakers drive thru,twin kitchen junior meal low,45,g,80,mg,770,g,75,g,30,g,12,g,0,g,6,g,9,g,,
427,bakers drive thru,add rice,3,g,0,mg,340,g,22,g,2,g,0,g,0,g,0.5,g,0.5,g,,
428,bakers drive thru,add guacamole,5,g,0,mg,140,g,3,g,0,g,0.5,g,0,g,1,g,1,g,,
429,bakers drive thru,add jalapenos,0,g,0,mg,470,g,1,g,0,g,0,g,0,g,0.5,g,0.5,g,,
430,bakers drive thru,add salsa,0,g,0,mg,70,g,2,g,0,g,0,g,0,g,0,g,0,g,,
431,bakers drive thru,add sour cream,4.5,g,15,mg,15,g,2,g,0.5,g,3,g,0,g,0,g,0.5,g,,
432,bakers drive thru,make it big,5,g,15,mg,20,g,4,g,2,g,3,g,0,g,0.5,g,3,g,,
433,bakers drive thru,add beans,1.5,g,0,mg,420,g,20,g,6,g,0,g,0,g,5,g,0.5,g,,
434,bakers drive thru,tostada,12,g,15,mg,610,g,31,g,12,g,5,g,0,g,6,g,2,g,,
435,bakers drive thru,papa meal high,37,g,0,mg,130,g,192,g,10,g,7,g,0,g,9,g,104,g,,
436,bakers drive thru,mama meal low,18,g,0,mg,45,g,41,g,5,g,3.5,g,0,g,4,g,0,g,,
437,bakers drive thru,twin kitchen papa meal high,69,g,80,mg,870,g,236,g,36,g,16,g,0,g,12,g,113,g,,
438,bakers drive thru,twin kitchen mamma meal high,49,g,80,mg,820,g,161,g,31,g,12,g,0,g,7,g,85,g,,
439,bakers drive thru,small nachos,49,g,80,mg,1800,g,71,g,29,g,21,g,1,g,10,g,4,g,,
440,bakers drive thru,twin kitchen papa meal low,69,g,80,mg,800,g,132,g,36,g,16,g,0,g,12,g,9,g,,
441,bakers drive thru,large nachos,78,g,125,mg,3190,g,137,g,50,g,32,g,1.5,g,18,g,5,g,,
442,bakers drive thru,papa meal low,37,g,0,mg,80,g,88,g,10,g,7,g,0,g,9,g,0,g,,
443,bakers drive thru,large vegetarian nachos,66,g,75,mg,3080,g,143,g,49,g,26,g,1,g,22,g,5,g,,
444,bakers drive thru,mama meal high,18,g,0,mg,85,g,117,g,5,g,3.5,g,0,g,4,g,76,g,,
445,bakers drive thru,twin kitchen mama meal low,49,g,80,mg,770,g,86,g,31,g,12,g,0,g,7,g,9,g,,
446,bakers drive thru,small vegetarian nachos,42,g,55,mg,1740,g,74,g,29,g,18,g,0.5,g,12,g,4,g,,
447,bakers drive thru,beef barbacoa quesadilla,24,g,85,mg,1350,g,52,g,33,g,10,g,0.5,g,2,g,2,g,,
448,bakers drive thru,chicken quesadilla,21,g,100,mg,1440,g,51,g,40,g,9,g,0.5,g,2,g,0.5,g,,
449,bakers drive thru,cheese quesadilla,20,g,35,mg,830,g,49,g,17,g,10,g,0.5,g,2,g,1,g,,
450,bakers drive thru,monterey quesadilla,20,g,35,mg,1400,g,56,g,18,g,10,g,0,g,3,g,2,g,,
451,bakers drive thru,chicken salad small,20,g,60,mg,770,g,18,g,17,g,8,g,0,g,3,g,5,g,,
452,bakers drive thru,chicken salad large,48,g,120,mg,2300,g,78,g,44,g,18,g,0.5,g,11,g,8,g,,
453,bakers drive thru,vegetarian salad small,20,g,30,mg,680,g,23,g,16,g,8,g,0,g,6,g,5,g,,
