,Restaurant Name,Food Name,Total Fat Amount,Total Fat Unit,Cholesterol Amount,Cholesterol Unit,Sodium Amount,Sodium Unit,Total Carbohydrate Amount,Total Carbohydrate Unit,Protein Amount,Protein Unit,Saturated Fat Amount,Saturated Fat Unit,Trans Fat Amount,Trans Fat Unit,Dietary Fiber Amount,Dietary Fiber Unit,Sugars Amount,Sugars Unit,Polyunsaturated Fat Amount,Polyunsaturated Fat Unit,Monounsaturated Fat Amount,Monounsaturated Fat Unit
216,white castle,bbq sauce tubs,0,g,0,mg,380,g,10,g,0,g,0,g,0,g,0,g,8,g,,,,
217,white castle,big red soda kids,0,g,0,mg,25,g,31,g,0,g,0,g,0,g,0,g,31,g,,,,
218,white castle,big red soda large,0,g,0,mg,100,g,125,g,0,g,0,g,0,g,0,g,125,g,,,,
219,white castle,big red soda medium,0,g,0,mg,75,g,94,g,0,g,0,g,0,g,0,g,94,g,,,,
220,white castle,big red soda small,0,g,0,mg,55,g,66,g,0,g,0,g,0,g,0,g,66,g,,,,
221,white castle,breakfast slider with bacon egg and cheddar cheese,18,g,185,mg,590,g,15,g,13,g,6,g,0,g,1,g,2,g,,,,
222,white castle,breakfast slider with bacon egg and cheese,17,g,180,mg,560,g,15,g,12,g,6,g,0,g,1,g,2,g,,,,
223,white castle,breakfast slider with bacon egg and jalapeno cheese,18,g,185,mg,590,g,15,g,12,g,6,g,0,g,1,g,2,g,,,,
224,white castle,breakfast slider with bologna egg and cheddar cheese,25,g,205,mg,900,g,17,g,16,g,8,g,0,g,1,g,3,g,,,,
225,white castle,breakfast slider with bologna egg and cheese,24,g,200,mg,870,g,17,g,15,g,8,g,0,g,1,g,3,g,,,,
226,white castle,breakfast slider with bologna egg and jalapeno cheese,25,g,200,mg,900,g,17,g,15,g,8,g,0,g,1,g,3,g,,,,
227,white castle,breakfast slider with egg and cheddar cheese,13,g,175,mg,400,g,15,g,10,g,4.5,g,0,g,1,g,2,g,,,,
228,white castle,breakfast slider with egg and cheese,12,g,170,mg,370,g,15,g,9,g,4,g,0,g,1,g,2,g,,,,
229,white castle,breakfast slider with egg and jalapeno cheese,13,g,170,mg,400,g,15,g,9,g,4,g,0,g,1,g,2,g,,,,
230,white castle,breakfast slider with sausage egg and cheddar cheese,27,g,200,mg,710,g,16,g,15,g,10,g,0,g,1,g,2,g,,,,
231,white castle,breakfast slider with sausage egg and cheese,26,g,195,mg,680,g,15,g,14,g,9,g,0,g,1,g,2,g,,,,
232,white castle,breakfast slider with sausage egg and jalapeno cheese,27,g,200,mg,710,g,16,g,15,g,10,g,0,g,1,g,2,g,,,,
233,white castle,breakfast toast sandwich with bacon egg cheddar cheese,24,g,195,mg,940,g,29,g,18,g,8,g,0,g,2,g,4,g,,,,
234,white castle,breakfast toast sandwich with bacon egg cheese,23,g,195,mg,910,g,29,g,17,g,8,g,0,g,2,g,4,g,,,,
235,white castle,breakfast toast sandwich with bacon egg jalapeno cheese,24,g,195,mg,940,g,29,g,18,g,8,g,0,g,2,g,4,g,,,,
236,white castle,breakfast toast sandwich with bologna egg cheddar cheese,25,g,205,mg,1050,g,31,g,18,g,8,g,0,g,0,g,5,g,,,,
237,white castle,breakfast toast sandwich with bologna egg cheese,24,g,200,mg,1020,g,31,g,17,g,8,g,0,g,0,g,5,g,,,,
238,white castle,breakfast toast sandwich with bologna egg jalapeno cheese,25,g,200,mg,1040,g,31,g,17,g,8,g,0,g,0,g,5,g,,,,
239,white castle,breakfast toast sandwich with egg cheddar cheese,14,g,175,mg,570,g,29,g,12,g,4.5,g,0,g,2,g,4,g,,,,
240,white castle,breakfast toast sandwich with egg cheese,13,g,170,mg,540,g,29,g,11,g,4,g,0,g,2,g,4,g,,,,
241,white castle,breakfast toast sandwich with egg jalapeno cheese,14,g,170,mg,560,g,29,g,11,g,4,g,0,g,2,g,4,g,,,,
242,white castle,breakfast toast sandwich with sausage egg cheddar cheese,28,g,200,mg,880,g,30,g,17,g,10,g,0,g,2,g,4,g,,,,
243,white castle,breakfast toast sandwich with sausage egg cheese,27,g,200,mg,850,g,29,g,16,g,9,g,0,g,2,g,4,g,,,,
244,white castle,breakfast toast sandwich with sausage egg jalapeno cheese,28,g,200,mg,880,g,30,g,17,g,10,g,0,g,2,g,4,g,,,,
245,white castle,caffeine free diet coke kids,0,g,0,mg,15,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
246,white castle,caffeine free diet coke large,0,g,0,mg,50,g,1,g,0,g,0,g,0,g,0,g,0,g,,,,
247,white castle,caffeine free diet coke medium,0,g,0,mg,40,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
248,white castle,caffeine free diet coke small,0,g,0,mg,25,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
249,white castle,cheese fries,27,g,0,mg,350,g,35,g,4,g,5,g,0,g,3,g,2,g,,,,
250,white castle,cheese fries ny and nj only,28,g,0,mg,350,g,35,g,4,g,5,g,0,g,3,g,2,g,,,,
251,white castle,cheese slider,9,g,15,mg,510,g,16,g,8,g,4,g,0.5,g,1,g,2,g,,,,
252,white castle,cheese slider ny and nj only,9,g,15,mg,550,g,17,g,8,g,4,g,0.5,g,1,g,3,g,,,,
253,white castle,cherry coca cola kids,0,g,0,mg,5,g,35,g,0,g,0,g,0,g,0,g,35,g,,,,
254,white castle,cherry coca cola large,0,g,0,mg,20,g,140,g,0,g,0,g,0,g,0,g,140,g,,,,
255,white castle,cherry coca cola medium,0,g,0,mg,15,g,105,g,0,g,0,g,0,g,0,g,105,g,,,,
256,white castle,cherry coca cola small,0,g,0,mg,10,g,74,g,0,g,0,g,0,g,0,g,74,g,,,,
257,white castle,chicken and waffles slider crispy,18,g,65,mg,650,g,36,g,9,g,7,g,0,g,0,g,14,g,,,,
258,white castle,chicken and waffles slider savory grilled,18,g,85,mg,710,g,30,g,14,g,7,g,0,g,1,g,15,g,,,,
259,white castle,chicken ring slider with cheese,10,g,45,mg,470,g,18,g,9,g,3,g,0,g,1,g,2,g,,,,
260,white castle,chicken ring slider with jalapeno cheese,11,g,45,mg,510,g,19,g,10,g,3.5,g,0,g,1,g,2,g,,,,
261,white castle,chicken ring slider with smoked cheddar cheese,11,g,45,mg,510,g,19,g,10,g,3.5,g,0,g,1,g,2,g,,,,
262,white castle,chicken rings 12 pc,41,g,215,mg,1210,g,25,g,35,g,9,g,0,g,1,g,0,g,,,,
263,white castle,chicken rings 20 pc,68,g,360,mg,2020,g,41,g,58,g,15,g,0,g,2,g,1,g,,,,
264,white castle,chicken rings 3 pc,10,g,55,mg,300,g,6,g,9,g,2.5,g,0,g,0,g,0,g,,,,
265,white castle,chicken rings 6 pc,20,g,105,mg,610,g,12,g,18,g,4.5,g,0,g,0,g,0,g,,,,
266,white castle,chicken rings 9 pc,31,g,160,mg,910,g,18,g,26,g,7,g,0,g,1,g,0,g,,,,
267,white castle,chocolate covered donuts,9,g,0,mg,150,g,21,g,2,g,6,g,0,g,1,g,12,g,,,,
268,white castle,chocolate shake kidscincinnati only,8,g,15,mg,170,g,53,g,7,g,5,g,0,g,0,g,42,g,,,,
269,white castle,chocolate shake kids indianapolis only,7,g,35,mg,170,g,42,g,6,g,4.5,g,0,g,1,g,32,g,,,,
270,white castle,chocolate shake large chicago only,32,g,120,mg,570,g,206,g,27,g,20,g,1,g,1,g,179,g,,,,
271,white castle,chocolate shake large cincinnati only,24,g,50,mg,500,g,160,g,20,g,15,g,0,g,0,g,126,g,,,,
272,white castle,chocolate shake large columbus only,23,g,90,mg,890,g,167,g,25,g,14,g,0,g,0,g,156,g,,,,
273,white castle,chocolate shake large detroit only,23,g,75,mg,760,g,129,g,23,g,11,g,0,g,0,g,129,g,,,,
274,white castle,chocolate shake large indianapolis only,29,g,145,mg,670,g,168,g,23,g,17,g,0,g,6,g,127,g,,,,
275,white castle,chocolate shake large louisville only,46,g,145,mg,870,g,236,g,29,g,29,g,0,g,0,g,203,g,,,,
276,white castle,chocolate shake large minneapolis only,32,g,120,mg,570,g,206,g,27,g,20,g,1,g,1,g,179,g,,,,
277,white castle,chocolate shake large nashville only,25,g,85,mg,420,g,193,g,25,g,17,g,0,g,0,g,151,g,,,,
278,white castle,chocolate shake large new jersey only,27,g,75,mg,760,g,151,g,30,g,15,g,0,g,8,g,121,g,,,,
279,white castle,chocolate shake large new york only,27,g,75,mg,760,g,151,g,30,g,15,g,0,g,8,g,121,g,,,,
280,white castle,chocolate shake large st louis only,23,g,75,mg,300,g,174,g,23,g,15,g,0,g,8,g,129,g,,,,
281,white castle,chocolate shake medium chicago only,24,g,90,mg,420,g,155,g,20,g,15,g,1,g,1,g,134,g,,,,
282,white castle,chocolate shake medium cincinnati only,17,g,35,mg,350,g,111,g,14,g,11,g,0,g,0,g,88,g,,,,
283,white castle,chocolate shake medium columbus only,18,g,65,mg,670,g,126,g,19,g,11,g,0,g,0,g,117,g,,,,
284,white castle,chocolate shake medium detroit only,17,g,55,mg,570,g,96,g,17,g,9,g,0,g,0,g,96,g,,,,
285,white castle,chocolate shake medium indianapolis only,22,g,110,mg,500,g,126,g,17,g,13,g,0,g,4,g,95,g,,,,
286,white castle,chocolate shake medium louisville only,33,g,105,mg,630,g,179,g,21,g,21,g,0,g,7,g,147,g,,,,
287,white castle,chocolate shake medium minneapolis only,24,g,90,mg,420,g,155,g,20,g,15,g,1,g,1,g,134,g,,,,
288,white castle,chocolate shake medium nashville only,19,g,65,mg,320,g,145,g,19,g,13,g,0,g,0,g,113,g,,,,
289,white castle,chocolate shake medium new jersey only,20,g,55,mg,570,g,113,g,23,g,11,g,0,g,6,g,91,g,,,,
290,white castle,chocolate shake medium new york only,20,g,55,mg,570,g,113,g,23,g,11,g,0,g,6,g,91,g,,,,
291,white castle,chocolate shake medium st louis only,16,g,55,mg,220,g,124,g,16,g,11,g,0,g,5,g,92,g,,,,
292,white castle,chocolate shake small chicago only,17,g,60,mg,300,g,108,g,14,g,10,g,0.5,g,0,g,94,g,,,,
293,white castle,chocolate shake small cincinnati only,32,g,65,mg,670,g,213,g,27,g,20,g,0,g,0,g,168,g,,,,
294,white castle,chocolate shake small columbus only,12,g,45,mg,470,g,88,g,13,g,8,g,0,g,0,g,82,g,,,,
295,white castle,chocolate shake small detroit only,12,g,40,mg,400,g,68,g,12,g,6,g,0,g,0,g,68,g,,,,
296,white castle,chocolate shake small indianapolis only,15,g,75,mg,350,g,88,g,12,g,9,g,0,g,3,g,67,g,,,,
297,white castle,chocolate shake small louisville only,22,g,70,mg,420,g,117,g,14,g,14,g,0,g,5,g,97,g,,,,
298,white castle,chocolate shake small minneapolis only,17,g,60,mg,300,g,108,g,14,g,10,g,0.5,g,0,g,94,g,,,,
299,white castle,chocolate shake small nashville only,13,g,45,mg,220,g,101,g,13,g,9,g,0,g,0,g,79,g,,,,
300,white castle,chocolate shake small new jersey only,14,g,40,mg,400,g,79,g,16,g,8,g,0,g,4,g,64,g,,,,
301,white castle,chocolate shake small new york only,14,g,40,mg,400,g,79,g,16,g,8,g,0,g,4,g,64,g,,,,
302,white castle,chocolate shake small st louis only,11,g,40,mg,150,g,87,g,11,g,8,g,0,g,4,g,64,g,,,,
303,white castle,cinnamon donuts,8,g,0,mg,160,g,22,g,2,g,4,g,0,g,1,g,10,g,,,,
304,white castle,clam strips medium,34,g,35,mg,1250,g,9,g,16,g,6,g,0,g,0,g,2,g,,,,
305,white castle,clam strips sack,51,g,50,mg,1870,g,14,g,24,g,8,g,0,g,0,g,3,g,,,,
306,white castle,clam strips small,17,g,15,mg,620,g,5,g,8,g,2.5,g,0,g,0,g,1,g,,,,
307,white castle,coca cola classic kids,0,g,0,mg,10,g,34,g,0,g,0,g,0,g,0,g,34,g,,,,
308,white castle,coca cola classic large,0,g,0,mg,30,g,135,g,0,g,0,g,0,g,0,g,135,g,,,,
309,white castle,coca cola classic medium,0,g,0,mg,25,g,101,g,0,g,0,g,0,g,0,g,101,g,,,,
310,white castle,coca cola classic small,0,g,0,mg,15,g,71,g,0,g,0,g,0,g,0,g,71,g,,,,
311,white castle,coffee large,0,g,0,mg,10,g,0,g,1,g,0,g,0,g,0,g,0,g,,,,
312,white castle,coffee medium,0,g,0,mg,10,g,0,g,1,g,0,g,0,g,0,g,0,g,,,,
313,white castle,coffee small,0,g,0,mg,5,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
314,white castle,coke zero kids,0,g,0,mg,35,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
315,white castle,coke zero large,0,g,0,mg,140,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
316,white castle,coke zero medium,0,g,0,mg,105,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
317,white castle,coke zero small,0,g,0,mg,75,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
318,white castle,corn dog nibblers medium,20,g,75,mg,810,g,42,g,15,g,5,g,0,g,2,g,9,g,,,,
319,white castle,corn dog nibblers sack,33,g,125,mg,1350,g,70,g,25,g,9,g,0,g,4,g,15,g,,,,
320,white castle,corn dog nibblers small,111,g,45,mg,470,g,25,g,9,g,3,g,0,g,1,g,5,g,,,,
321,white castle,crave cooler coke large,0,g,0,mg,15,g,51,g,0,g,0,g,0,g,0,g,51,g,,,,
322,white castle,crave cooler coke medium,0,g,0,mg,15,g,39,g,0,g,0,g,0,g,0,g,39,g,,,,
323,white castle,crave cooler coke small,0,g,0,mg,10,g,29,g,0,g,0,g,0,g,0,g,29,g,,,,
324,white castle,crave cooler fanta wild cherry large,0,g,0,mg,15,g,51,g,0,g,0,g,0,g,0,g,51,g,,,,
325,white castle,crave cooler fanta wild cherry medium,0,g,0,mg,10,g,39,g,0,g,0,g,0,g,0,g,39,g,,,,
326,white castle,crave cooler fanta wild cherry small,0,g,0,mg,10,g,29,g,0,g,0,g,0,g,0,g,29,g,,,,
327,white castle,crispy chicken slider with cheese,10,g,25,mg,620,g,22,g,11,g,3,g,0,g,1,g,2,g,,,,
328,white castle,crispy chicken slider with jalapeno cheese,11,g,30,mg,660,g,23,g,11,g,3.5,g,0,g,1,g,2,g,,,,
329,white castle,crispy chicken slider with smoked cheddar cheese,11,g,30,mg,660,g,23,g,11,g,3.5,g,0,g,1,g,2,g,,,,
330,white castle,decaf coffee small,0,g,0,mg,5,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
331,white castle,diet coke kids,0,g,0,mg,10,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
332,white castle,diet coke large,0,g,0,mg,45,g,1,g,0,g,0,g,0,g,0,g,0,g,,,,
333,white castle,diet coke medium,0,g,0,mg,35,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
334,white castle,diet coke small,0,g,0,mg,25,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
335,white castle,double cheese slider,17,g,30,mg,960,g,24,g,14,g,8,g,1,g,2,g,4,g,,,,
336,white castle,double cheese slider ny and nj only,17,g,30,mg,1050,g,27,g,14,g,8,g,1,g,2,g,6,g,,,,
337,white castle,double jalapeno cheese slider,19,g,40,mg,930,g,25,g,15,g,9,g,1,g,2,g,3,g,,,,
338,white castle,double jalapeno cheese slider ny and nj only,18,g,35,mg,1000,g,27,g,15,g,8,g,1,g,2,g,6,g,,,,
339,white castle,double original slider,13,g,20,mg,690,g,24,g,11,g,4.5,g,1,g,2,g,3,g,,,,
340,white castle,double original slider ny and nj only,13,g,20,mg,770,g,27,g,11,g,4.5,g,1,g,2,g,5,g,,,,
341,white castle,double smoked cheddar cheese slider,19,g,40,mg,1030,g,26,g,15,g,9,g,1,g,2,g,3,g,,,,
342,white castle,double smoked cheddar cheese slider ny and nj only,19,g,40,mg,1110,g,29,g,15,g,9,g,1,g,2,g,5,g,,,,
343,white castle,dusseldorf mustard packets,0,g,0,mg,65,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
344,white castle,fanta grape kids,0,g,0,mg,40,g,41,g,0,g,0,g,0,g,0,g,41,g,,,,
345,white castle,fanta grape large,0,g,0,mg,150,g,165,g,0,g,0,g,0,g,0,g,165,g,,,,
346,white castle,fanta grape medium,0,g,0,mg,115,g,124,g,0,g,0,g,0,g,0,g,124,g,,,,
347,white castle,fanta grape small,0,g,0,mg,80,g,87,g,0,g,0,g,0,g,0,g,87,g,,,,
348,white castle,fanta orange kids,0,g,0,mg,45,g,44,g,0,g,0,g,0,g,0,g,44,g,,,,
349,white castle,fanta orange large,0,g,0,mg,180,g,175,g,0,g,0,g,0,g,0,g,175,g,,,,
350,white castle,fanta orange medium,0,g,0,mg,130,g,131,g,0,g,0,g,0,g,0,g,131,g,,,,
351,white castle,fanta orange small,0,g,0,mg,90,g,92,g,0,g,0,g,0,g,0,g,92,g,,,,
352,white castle,fanta strawberry kids,0,g,0,mg,40,g,41,g,0,g,0,g,0,g,0,g,41,g,,,,
353,white castle,fanta strawberry large,0,g,0,mg,150,g,165,g,0,g,0,g,0,g,0,g,165,g,,,,
354,white castle,fanta strawberry medium,0,g,0,mg,115,g,124,g,0,g,0,g,0,g,0,g,124,g,,,,
355,white castle,fanta strawberry small,0,g,0,mg,80,g,87,g,0,g,0,g,0,g,0,g,87,g,,,,
356,white castle,fat free honey mustard packets,0,g,0,mg,50,g,5,g,0,g,0,g,0,g,0,g,4,g,,,,
357,white castle,fat free honey mustard tubs,0,g,0,mg,115,g,11,g,0,g,0,g,0,g,0,g,10,g,,,,
358,white castle,fish nibblers medium,29,g,20,mg,1300,g,51,g,30,g,5,g,0,g,2,g,2,g,,,,
359,white castle,fish nibblers sack,53,g,35,mg,2390,g,95,g,55,g,10,g,0,g,3,g,3,g,,,,
360,white castle,fish nibblers small,16,g,10,mg,700,g,28,g,16,g,3,g,0,g,1,g,1,g,,,,
361,white castle,fish slider with cheese,22,g,5,mg,430,g,22,g,10,g,5,g,0,g,2,g,2,g,,,,
362,white castle,fish slider with jalapeno cheese,22,g,10,mg,460,g,22,g,10,g,5,g,0,g,2,g,2,g,,,,
363,white castle,fish slider with smoked cheddar cheese,22,g,10,mg,460,g,22,g,10,g,5,g,0,g,2,g,2,g,,,,
364,white castle,french fries kids,16,g,0,mg,35,g,24,g,2,g,3,g,0,g,2,g,1,g,,,,
365,white castle,french fries medium,39,g,0,mg,85,g,57,g,6,g,7,g,0,g,6,g,3,g,,,,
366,white castle,french fries medium ny and nj only,39,g,0,mg,70,g,60,g,9,g,9,g,0,g,6,g,3,g,,,,
367,white castle,french fries my size ny and nj only,16,g,0,mg,30,g,25,g,4,g,3.5,g,0,g,2,g,1,g,,,,
368,white castle,french fries sack ny and nj only,49,g,0,mg,95,g,81,g,12,g,11,g,0,g,8,g,4,g,,,,
369,white castle,french fries sack serves 3,49,g,0,mg,115,g,76,g,8,g,9,g,0,g,8,g,4,g,,,,
370,white castle,french fries small,21,g,0,mg,50,g,32,g,3,g,4,g,0,g,3,g,2,g,,,,
371,white castle,french fries small ny and nj only,21,g,0,mg,40,g,34,g,5,g,4.5,g,0,g,3,g,1,g,,,,
372,white castle,fudge dipped brownie,12,g,35,mg,95,g,33,g,2,g,7,g,0,g,1,g,26,g,,,,
373,white castle,fudge dipped cheesecake,10,g,40,mg,110,g,21,g,3,g,7,g,0,g,1,g,10,g,,,,
374,white castle,glazed donuts,9,g,0,mg,150,g,21,g,2,g,6,g,0,g,1,g,12,g,,,,
375,white castle,gooey butter cake,10,g,55,mg,120,g,32,g,3,g,4.5,g,0,g,1,g,23,g,,,,
376,white castle,hash round nibblers medium,46,g,0,mg,760,g,42,g,4,g,7,g,0,g,4,g,0,g,,,,
377,white castle,hash round nibblers medium ny and nj only,42,g,0,mg,640,g,39,g,4,g,9,g,0,g,4,g,0,g,,,,
378,white castle,hash round nibblers sack,110,g,0,mg,1830,g,101,g,10,g,17,g,0,g,10,g,0,g,,,,
379,white castle,hash round nibblers sack ny and nj only,101,g,0,mg,1520,g,92,g,9,g,22,g,0,g,9,g,0,g,,,,
380,white castle,hash round nibblers small,28,g,0,mg,460,g,25,g,2,g,4,g,0,g,2,g,0,g,,,,
381,white castle,hash round nibblers small ny and nj only,25,g,0,mg,380,g,23,g,2,g,6,g,0,g,2,g,0,g,,,,
382,white castle,hi c flashing fruit punch gallon,0,g,0,mg,140,g,448,g,0,g,0,g,0,g,0,g,448,g,,,,
383,white castle,hi c flashing fruit punch kids,0,g,0,mg,10,g,35,g,0,g,0,g,0,g,0,g,35,g,,,,
384,white castle,hi c flashing fruit punch large,0,g,0,mg,45,g,140,g,0,g,0,g,0,g,0,g,140,g,,,,
385,white castle,hi c flashing fruit punch medium,0,g,0,mg,35,g,105,g,0,g,0,g,0,g,0,g,105,g,,,,
386,white castle,hi c flashing fruit punch small,0,g,0,mg,25,g,74,g,0,g,0,g,0,g,0,g,74,g,,,,
387,white castle,hi c orange lavaburst gallon,0,g,0,mg,640,g,480,g,0,g,0,g,0,g,0,g,480,g,,,,
388,white castle,hi c orange lavaburst kids,0,g,0,mg,50,g,38,g,0,g,0,g,0,g,0,g,38,g,,,,
389,white castle,hi c orange lavaburst large,0,g,0,mg,200,g,150,g,0,g,0,g,0,g,0,g,150,g,,,,
390,white castle,hi c orange lavaburst medium,0,g,0,mg,150,g,113,g,0,g,0,g,0,g,0,g,113,g,,,,
391,white castle,hi c orange lavaburst small,0,g,0,mg,105,g,79,g,0,g,0,g,0,g,0,g,79,g,,,,
392,white castle,horseradish mustard packets,0,g,0,mg,65,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
393,white castle,hot chocolate medium,6,g,0,mg,300,g,41,g,2,g,1.5,g,1.5,g,2,g,34,g,,,,
394,white castle,hot chocolate medium columbus only,10,g,15,mg,280,g,46,g,1,g,3.5,g,1.5,g,2,g,35,g,,,,
395,white castle,hot sauce packets,0,g,0,mg,210,g,0,g,0,g,0,g,0,g,0,g,0,g,,,,
396,white castle,impossible slider with american cheese las vegas only,13,g,10,mg,690,g,17,g,11,g,5,g,0,g,1,g,2,g,,,,
397,white castle,impossible slider with smoked cheddar cheese,14,g,10,mg,720,g,18,g,11,g,6,g,0,g,1,g,2,g,,,,
398,white castle,impossible slider no cheese,11,g,0,mg,550,g,17,g,9,g,4,g,0,g,1,g,2,g,,,,
399,white castle,jalapeno cheese slider,9,g,15,mg,490,g,16,g,8,g,4,g,0.5,g,1,g,2,g,,,,
400,white castle,jalapeno cheese slider ny and nj only,9,g,15,mg,540,g,17,g,8,g,4,g,0.5,g,1,g,3,g,,,,
401,white castle,loaded fries,38,g,20,mg,900,g,20,g,4,g,8,g,0,g,2,g,3,g,,,,
402,white castle,loaded fries ny and nj only,38,g,20,mg,900,g,20,g,4,g,8,g,0,g,2,g,3,g,,,,
403,white castle,mac and cheese nibblers medium,47,g,30,mg,1980,g,74,g,18,g,13,g,0,g,6,g,10,g,,,,
404,white castle,mac and cheese nibblers sack,79,g,50,mg,3300,g,123,g,30,g,21,g,0,g,10,g,17,g,,,,
405,white castle,mac and cheese nibblers small,20,g,15,mg,830,g,31,g,8,g,5,g,0,g,3,g,5,g,,,,
406,white castle,marinara tubs,0,g,0,mg,105,g,5,g,0,g,0,g,0,g,0,g,3,g,,,,
407,white castle,mayonnaise packets,7,g,5,mg,45,g,0,g,0,g,1,g,0,g,0,g,0,g,,,,
408,white castle,mello yello kids,0,g,0,mg,10,g,36,g,0,g,0,g,0,g,0,g,36,g,,,,
409,white castle,mello yello large,0,g,0,mg,40,g,145,g,0,g,0,g,0,g,0,g,145,g,,,,
410,white castle,mello yello medium,0,g,0,mg,30,g,109,g,0,g,0,g,0,g,0,g,109,g,,,,
411,white castle,mello yello small,0,g,0,mg,20,g,76,g,0,g,0,g,0,g,0,g,76,g,,,,
412,white castle,milk chocolate,2.5,g,10,mg,220,g,27,g,8,g,1.5,g,0,g,0,g,25,g,,,,
413,white castle,milk white,2.5,g,10,mg,130,g,13,g,8,g,1.5,g,0,g,0,g,12,g,,,,
414,white castle,minute maid apple juice,0,g,0,mg,40,g,52,g,0,g,0,g,0,g,0,g,49,g,,,,
415,white castle,minute maid lemonade lite gallon,0,g,0,mg,1210,g,15,g,0,g,0,g,0,g,0,g,8,g,,,,
416,white castle,minute maid lemonade lite kids,0,g,0,mg,95,g,1,g,0,g,0,g,0,g,0,g,1,g,,,,
417,white castle,minute maid lemonade lite large,0,g,0,mg,380,g,5,g,0,g,0,g,0,g,0,g,2,g,,,,
418,white castle,minute maid lemonade lite medium,0,g,0,mg,280,g,4,g,0,g,0,g,0,g,0,g,2,g,,,,
419,white castle,minute maid lemonade lite small,0,g,0,mg,200,g,3,g,0,g,0,g,0,g,0,g,1,g,,,,
420,white castle,minute maid lemonade gallon,0,g,0,mg,530,g,423,g,0,g,0,g,0,g,0,g,408,g,,,,
421,white castle,minute maid lemonade kids,0,g,0,mg,55,g,31,g,0,g,0,g,0,g,0,g,30,g,,,,
422,white castle,minute maid lemonade large,0,g,0,mg,210,g,123,g,0,g,0,g,0,g,0,g,118,g,,,,
423,white castle,minute maid lemonade medium,0,g,0,mg,160,g,92,g,0,g,0,g,0,g,0,g,89,g,,,,
424,white castle,minute maid lemonade small,0,g,0,mg,85,g,70,g,0,g,0,g,0,g,0,g,67,g,,,,
425,white castle,monster energy,0,g,0,mg,370,g,54,g,0,g,0,g,0,g,0,g,54,g,,,,
426,white castle,motts snack and go natural applesauce pouch,0,g,0,mg,5,g,10,g,0,g,0,g,0,g,1,g,8,g,,,,
427,white castle,mozzarella cheese sticks 10 sticks,111,g,100,mg,3110,g,77,g,41,g,31,g,1,g,4,g,6,g,,,,
428,white castle,mozzarella cheese sticks 3 sticks,33,g,30,mg,990,g,26,g,12,g,9,g,0,g,1,g,3,g,,,,
429,white castle,mozzarella cheese sticks 5 sticks,55,g,50,mg,1560,g,40,g,21,g,15,g,0.5,g,2,g,4,g,,,,
430,white castle,onion chips medium,65,g,0,mg,1550,g,73,g,8,g,11,g,0,g,13,g,8,g,,,,
431,white castle,onion chips small,36,g,0,mg,690,g,33,g,4,g,6,g,0,g,6,g,4,g,,,,
432,white castle,onion rings sack,61,g,0,mg,1070,g,74,g,11,g,10,g,0,g,3,g,14,g,,,,
433,white castle,onion rings sack ny and nj only,41,g,0,mg,580,g,62,g,4,g,7,g,0,g,6,g,9,g,,,,
434,white castle,onion rings small,33,g,0,mg,580,g,40,g,6,g,5,g,0,g,2,g,7,g,,,,
435,white castle,onion rings small ny and nj only,22,g,0,mg,310,g,33,g,2,g,4,g,0,g,3,g,5,g,,,,
436,white castle,orange juice,0,g,0,mg,20,g,33,g,2,g,0,g,0,g,0,g,30,g,,,,
437,white castle,original restaurant blend ground coffee,0.05,g,0,mg,4.74,g,0,g,0.28,g,0,g,0,g,0,g,0,g,,,0.04,g
438,white castle,original slider with egg and cheddar cheese,18,g,185,mg,600,g,17,g,14,g,7,g,0,g,1,g,2,g,,,,
439,white castle,original slider with egg and cheese,18,g,180,mg,560,g,16,g,13,g,6,g,0.5,g,1,g,2,g,,,,
440,white castle,original slider with egg and jalapeno cheese,18,g,185,mg,600,g,17,g,14,g,7,g,0,g,1,g,2,g,,,,
441,white castle,panko fish slider with cheddar cheese,23,g,35,mg,490,g,26,g,11,g,5,g,0,g,1,g,3,g,,,,
442,white castle,panko fish slider with cheese,22,g,30,mg,460,g,25,g,11,g,4.5,g,0,g,1,g,3,g,,,,
443,white castle,panko fish slider plain,20,g,25,mg,320,g,25,g,9,g,3.5,g,0,g,1,g,3,g,,,,
444,white castle,panko surf and turf slider with cheese,36,g,55,mg,1050,g,34,g,21,g,11,g,1,g,2,g,4,g,,,,
445,white castle,panko surf and turf slider with cheese ny and nj only,36,g,55,mg,1100,g,36,g,21,g,11,g,1,g,2,g,5,g,,,,
446,white castle,panko surf and turf slider with jalapeno cheese,37,g,65,mg,1110,g,36,g,22,g,12,g,1,g,2,g,4,g,,,,
